txn_id,txn_number,store_id,txn_datetime,customer_id,payment_method,total_items,subtotal_amount,tax_amount,discount_amount,total_amount,created_at
3624,TXN-003624,1,2025-04-20 15:41:56,451,CARD,13,220.1,17.47,1.57,236.0,2025-04-20 15:41:56
3625,TXN-003625,1,2025-02-28 11:33:34,23,CARD,13,376.43,29.58,6.63,399.38,2025-02-28 11:33:34
3626,TXN-003626,1,2024-05-06 11:18:22,,CASH,4,103.52,8.02,3.32,108.22,2024-05-06 11:18:22
3627,TXN-003627,1,2024-02-14 14:27:33,169,CARD,14,388.94,30.33,9.8,409.47,2024-02-14 14:27:33
3628,TXN-003628,1,2024-09-02 10:32:08,181,CASH,14,250.1,19.99,0.3,269.79,2024-09-02 10:32:08
3629,TXN-003629,1,2024-01-23 15:34:05,369,CARD,8,94.57,7.35,2.64,99.28,2024-01-23 15:34:05
3630,TXN-003630,1,2024-02-10 17:58:17,,CASH,17,444.47,34.57,12.34,466.7,2024-02-10 17:58:17
3631,TXN-003631,1,2025-05-28 14:17:05,190,EWALLET,10,206.48,16.45,0.74,222.19,2025-05-28 14:17:05
3632,TXN-003632,1,2024-12-24 19:26:58,89,CASH,7,119.5,9.48,0.91,128.07,2024-12-24 19:26:58
3633,TXN-003633,1,2025-02-09 20:42:52,483,EWALLET,10,137.36,10.21,9.74,137.83,2025-02-09 20:42:52
3634,TXN-003634,1,2025-05-26 15:32:34,261,CARD,3,97.46,7.79,0.0,105.25,2025-05-26 15:32:34
3635,TXN-003635,1,2024-08-07 18:48:28,306,CASH,7,118.7,9.45,0.55,127.6,2024-08-07 18:48:28
3636,TXN-003636,1,2025-05-12 15:32:20,458,CASH,11,91.2,7.3,0.0,98.5,2025-05-12 15:32:20
3637,TXN-003637,1,2024-11-13 13:14:16,97,EWALLET,11,100.61,7.99,0.67,107.93,2024-11-13 13:14:16
3638,TXN-003638,1,2024-01-11 10:54:03,182,CARD,13,253.18,20.24,0.17,273.25,2024-01-11 10:54:03
3639,TXN-003639,1,2024-01-04 13:55:41,,EWALLET,5,90.51,7.23,0.16,97.58,2024-01-04 13:55:41
3640,TXN-003640,1,2024-04-08 14:08:31,,EWALLET,5,45.45,3.63,0.0,49.08,2024-04-08 14:08:31
3641,TXN-003641,1,2024-10-05 17:57:01,251,EWALLET,10,133.35,10.67,0.0,144.02,2024-10-05 17:57:01
3642,TXN-003642,1,2024-02-09 17:32:32,,EWALLET,2,24.84,1.99,0.0,26.83,2024-02-09 17:32:32
3643,TXN-003643,1,2024-01-11 15:06:00,443,CARD,15,164.02,12.96,2.1,174.88,2024-01-11 15:06:00
3644,TXN-003644,1,2024-09-28 15:53:19,329,CASH,14,326.48,25.41,8.98,342.91,2024-09-28 15:53:19
3645,TXN-003645,1,2024-12-04 14:00:29,106,CARD,12,238.56,18.67,5.11,252.12,2024-12-04 14:00:29
3646,TXN-003646,1,2025-03-22 22:39:49,,CASH,13,132.57,9.76,10.62,131.71,2025-03-22 22:39:49
3647,TXN-003647,1,2024-06-22 20:29:54,,CARD,14,197.78,14.56,15.72,196.62,2024-06-22 20:29:54
3648,TXN-003648,1,2025-01-04 13:38:46,,CARD,21,474.39,34.88,38.39,470.88,2025-01-04 13:38:46
3649,TXN-003649,1,2024-08-05 19:03:13,453,CARD,8,184.78,14.57,2.64,196.71,2024-08-05 19:03:13
3650,TXN-003650,1,2024-12-31 19:39:30,394,CARD,7,232.39,17.98,7.62,242.75,2024-12-31 19:39:30
3651,TXN-003651,1,2024-06-21 20:54:31,185,CASH,9,124.16,9.86,0.88,133.14,2024-06-21 20:54:31
3652,TXN-003652,1,2025-02-04 11:59:39,,EWALLET,14,151.16,12.1,0.0,163.26,2025-02-04 11:59:39
3653,TXN-003653,1,2024-01-05 16:01:22,227,CASH,10,169.94,13.29,3.81,179.42,2024-01-05 16:01:22
3654,TXN-003654,1,2025-05-15 13:41:34,464,CASH,4,69.22,5.54,0.0,74.76,2025-05-15 13:41:34
3655,TXN-003655,1,2025-03-09 18:56:10,,CARD,14,83.46,6.26,5.27,84.45,2025-03-09 18:56:10
3656,TXN-003656,1,2025-04-28 10:26:12,,CASH,7,142.21,10.99,4.76,148.44,2025-04-28 10:26:12
3657,TXN-003657,1,2024-08-07 12:26:17,272,CARD,8,145.19,11.35,3.32,153.22,2024-08-07 12:26:17
3658,TXN-003658,1,2025-05-28 11:51:05,384,CARD,18,280.62,22.34,1.14,301.82,2025-05-28 11:51:05
3659,TXN-003659,1,2024-05-19 12:43:08,132,CARD,12,172.16,13.1,8.53,176.73,2024-05-19 12:43:08
3660,TXN-003660,1,2025-04-02 10:50:14,445,CARD,15,271.95,21.45,3.93,289.47,2025-04-02 10:50:14
3661,TXN-003661,1,2024-01-30 12:19:33,,CARD,8,204.42,15.79,7.0,213.21,2024-01-30 12:19:33
3662,TXN-003662,1,2025-05-19 09:02:07,6,CARD,4,59.84,4.79,0.0,64.63,2025-05-19 09:02:07
3663,TXN-003663,1,2025-01-02 13:03:54,,CARD,12,422.9,33.29,6.9,449.29,2025-01-02 13:03:54
3664,TXN-003664,1,2025-04-13 15:15:24,296,CARD,5,127.62,9.15,13.32,123.45,2025-04-13 15:15:24
3665,TXN-003665,1,2024-06-26 14:24:40,387,CARD,12,166.84,13.02,4.05,175.81,2024-06-26 14:24:40
3666,TXN-003666,1,2025-02-26 11:35:43,234,EWALLET,4,55.74,4.37,1.18,58.93,2025-02-26 11:35:43
3667,TXN-003667,1,2025-02-03 18:46:27,238,EWALLET,12,216.59,17.33,0.0,233.92,2025-02-03 18:46:27
3668,TXN-003668,1,2024-11-05 12:33:19,,CASH,2,48.65,3.82,0.85,51.62,2024-11-05 12:33:19
3669,TXN-003669,1,2025-04-21 17:35:48,301,CARD,9,145.3,11.62,0.0,156.92,2025-04-21 17:35:48
3670,TXN-003670,1,2024-04-21 20:51:36,,CARD,18,216.39,16.47,10.6,222.26,2024-04-21 20:51:36
3671,TXN-003671,1,2024-08-24 17:42:01,361,CARD,16,249.56,19.08,11.11,257.53,2024-08-24 17:42:01
3672,TXN-003672,1,2025-05-14 11:19:06,,EWALLET,13,198.18,15.65,2.58,211.25,2025-05-14 11:19:06
3673,TXN-003673,1,2025-05-23 13:36:37,331,CARD,5,140.33,11.22,0.0,151.55,2025-05-23 13:36:37
3674,TXN-003674,1,2024-12-06 13:26:57,453,CARD,6,80.82,6.26,2.52,84.56,2024-12-06 13:26:57
3675,TXN-003675,1,2024-01-02 09:49:36,373,EWALLET,8,109.86,8.59,2.56,115.89,2024-01-02 09:49:36
3676,TXN-003676,1,2024-11-29 15:28:06,,CARD,16,257.34,19.96,7.98,269.32,2024-11-29 15:28:06
3677,TXN-003677,1,2024-10-11 13:20:56,499,CARD,12,245.89,19.54,1.76,263.67,2024-10-11 13:20:56
3678,TXN-003678,1,2025-02-27 13:38:29,222,CARD,11,201.48,16.13,0.0,217.61,2025-02-27 13:38:29
3679,TXN-003679,1,2024-06-29 18:52:14,283,CASH,16,271.06,21.07,7.7,284.43,2024-06-29 18:52:14
3680,TXN-003680,1,2024-03-29 18:07:29,286,CARD,4,39.3,3.14,0.0,42.44,2024-03-29 18:07:29
3681,TXN-003681,1,2024-08-21 17:17:38,,CASH,6,169.99,13.61,0.0,183.6,2024-08-21 17:17:38
3682,TXN-003682,1,2024-12-18 14:35:26,187,CASH,14,232.82,18.29,4.36,246.75,2024-12-18 14:35:26
3683,TXN-003683,1,2024-03-15 13:20:09,493,CARD,11,129.67,10.26,1.39,138.54,2024-03-15 13:20:09
3684,TXN-003684,1,2024-10-15 11:27:38,388,CARD,17,399.89,31.42,7.28,424.03,2024-10-15 11:27:38
3685,TXN-003685,1,2025-04-11 14:44:02,463,CASH,12,188.73,15.1,0.0,203.83,2025-04-11 14:44:02
3686,TXN-003686,1,2025-02-06 09:39:53,147,CARD,4,77.74,6.22,0.0,83.96,2025-02-06 09:39:53
3687,TXN-003687,1,2024-06-06 14:37:05,180,EWALLET,10,263.3,21.07,0.0,284.37,2024-06-06 14:37:05
3688,TXN-003688,1,2024-06-18 14:35:46,45,EWALLET,15,235.52,18.47,4.77,249.22,2024-06-18 14:35:46
3689,TXN-003689,1,2025-03-17 13:01:09,275,CARD,4,92.08,7.36,0.0,99.44,2025-03-17 13:01:09
3690,TXN-003690,1,2024-12-18 19:40:22,,EWALLET,3,26.38,2.07,0.48,27.97,2024-12-18 19:40:22
3691,TXN-003691,1,2024-04-25 20:52:07,147,CASH,9,181.31,14.49,0.0,195.8,2024-04-25 20:52:07
3692,TXN-003692,1,2024-03-18 17:32:24,41,CASH,3,110.79,8.86,0.0,119.65,2024-03-18 17:32:24
3693,TXN-003693,1,2024-09-21 15:03:03,,EWALLET,19,264.33,20.79,4.54,280.58,2024-09-21 15:03:03
3694,TXN-003694,1,2024-02-08 11:13:00,19,CARD,16,297.19,23.74,0.37,320.56,2024-02-08 11:13:00
3695,TXN-003695,1,2024-05-01 19:43:28,,CARD,6,135.38,10.41,5.24,140.55,2024-05-01 19:43:28
3696,TXN-003696,1,2024-08-19 08:19:54,,EWALLET,11,221.73,17.14,7.58,231.29,2024-08-19 08:19:54
3697,TXN-003697,1,2025-02-04 15:54:03,419,CARD,7,172.36,13.74,0.75,185.35,2025-02-04 15:54:03
3698,TXN-003698,1,2024-08-11 13:13:28,373,CARD,24,264.3,20.82,4.12,281.0,2024-08-11 13:13:28
3699,TXN-003699,1,2025-05-14 17:42:00,,CARD,6,81.11,6.49,0.0,87.6,2025-05-14 17:42:00
3700,TXN-003700,1,2024-03-27 11:43:37,384,CARD,5,130.48,10.43,0.0,140.91,2024-03-27 11:43:37
3701,TXN-003701,1,2024-10-23 11:16:12,111,CARD,3,38.63,2.96,1.56,40.03,2024-10-23 11:16:12
3702,TXN-003702,1,2024-05-13 08:15:39,39,CASH,5,111.42,8.91,0.0,120.33,2024-05-13 08:15:39
3703,TXN-003703,1,2024-10-12 11:58:53,,CARD,12,138.93,11.09,0.3,149.72,2024-10-12 11:58:53
3704,TXN-003704,1,2024-03-04 12:20:03,13,CARD,10,160.73,12.44,5.19,167.98,2024-03-04 12:20:03
3705,TXN-003705,1,2025-03-29 10:41:57,408,CASH,8,95.73,7.23,5.25,97.71,2025-03-29 10:41:57
3706,TXN-003706,1,2025-05-08 22:43:15,12,CARD,9,252.4,19.7,6.27,265.83,2025-05-08 22:43:15
3707,TXN-003707,1,2024-06-09 12:24:02,17,CARD,21,538.68,40.76,29.32,550.12,2024-06-09 12:24:02
3708,TXN-003708,1,2024-05-02 16:42:43,131,EWALLET,12,167.65,13.41,0.0,181.06,2024-05-02 16:42:43
3709,TXN-003709,1,2025-03-22 12:12:12,,CARD,11,112.74,8.25,9.62,111.37,2025-03-22 12:12:12
3710,TXN-003710,1,2024-04-19 16:25:32,,CASH,9,109.1,8.47,3.24,114.33,2024-04-19 16:25:32
3711,TXN-003711,1,2024-12-18 12:24:32,148,CARD,13,185.03,14.77,0.25,199.55,2024-12-18 12:24:32
3712,TXN-003712,1,2024-03-31 19:00:51,345,EWALLET,6,89.27,6.57,7.14,88.7,2024-03-31 19:00:51
3713,TXN-003713,1,2024-02-09 17:37:11,469,CARD,12,301.13,23.56,6.58,318.11,2024-02-09 17:37:11
3714,TXN-003714,1,2024-05-07 13:32:18,222,CARD,10,234.5,18.76,0.0,253.26,2024-05-07 13:32:18
3715,TXN-003715,1,2025-05-08 14:14:17,,EWALLET,11,206.26,16.48,0.11,222.63,2025-05-08 14:14:17
3716,TXN-003716,1,2025-03-15 21:27:07,267,EWALLET,11,318.88,24.43,13.48,329.83,2025-03-15 21:27:07
3717,TXN-003717,1,2024-05-31 15:51:54,76,CARD,6,163.9,12.82,3.56,173.16,2024-05-31 15:51:54
3718,TXN-003718,1,2024-12-20 12:19:39,,CARD,6,70.34,5.63,0.0,75.97,2024-12-20 12:19:39
3719,TXN-003719,1,2024-10-28 19:50:58,,CARD,8,170.04,13.18,5.42,177.8,2024-10-28 19:50:58
3720,TXN-003720,1,2024-10-30 20:48:30,,CARD,10,286.07,22.62,3.34,305.35,2024-10-30 20:48:30
3721,TXN-003721,1,2025-03-21 15:37:52,223,CARD,9,57.57,4.6,0.0,62.17,2025-03-21 15:37:52
3722,TXN-003722,1,2025-03-10 08:10:14,,CARD,10,329.7,26.37,0.0,356.07,2025-03-10 08:10:14
3723,TXN-003723,1,2025-04-02 17:14:08,146,CARD,13,348.93,27.91,0.0,376.84,2025-04-02 17:14:08
3724,TXN-003724,1,2024-02-18 17:12:05,111,EWALLET,15,260.75,18.85,25.07,254.53,2024-02-18 17:12:05
3725,TXN-003725,1,2024-03-22 09:27:01,,CARD,4,103.43,8.27,0.0,111.7,2024-03-22 09:27:01
3726,TXN-003726,1,2024-11-14 13:41:50,,CARD,10,146.17,11.69,0.0,157.86,2024-11-14 13:41:50
3727,TXN-003727,1,2024-10-11 13:01:39,389,EWALLET,7,114.2,8.85,3.54,119.51,2024-10-11 13:01:39
3728,TXN-003728,1,2024-05-26 12:59:50,386,CARD,22,470.72,36.59,13.25,494.06,2024-05-26 12:59:50
3729,TXN-003729,1,2025-05-16 11:36:56,369,CARD,5,46.92,3.63,1.62,48.93,2025-05-16 11:36:56
3730,TXN-003730,1,2024-05-27 09:04:52,365,EWALLET,7,138.08,11.04,0.0,149.12,2024-05-27 09:04:52
3731,TXN-003731,1,2024-03-19 14:28:49,190,CARD,8,141.28,11.04,3.28,149.04,2024-03-19 14:28:49
3732,TXN-003732,1,2024-06-11 13:29:14,,CARD,15,311.65,24.93,0.0,336.58,2024-06-11 13:29:14
3733,TXN-003733,1,2024-10-30 14:13:15,258,CARD,12,136.25,10.58,4.05,142.78,2024-10-30 14:13:15
3734,TXN-003734,1,2025-03-19 09:06:59,293,EWALLET,12,331.27,26.51,0.0,357.78,2025-03-19 09:06:59
3735,TXN-003735,1,2024-06-11 20:53:21,,CARD,14,193.26,15.46,0.0,208.72,2024-06-11 20:53:21
3736,TXN-003736,1,2024-04-01 17:57:06,218,CARD,12,216.31,17.3,0.18,233.43,2024-04-01 17:57:06
3737,TXN-003737,1,2025-01-03 10:46:49,,CARD,3,39.89,3.19,0.0,43.08,2025-01-03 10:46:49
3738,TXN-003738,1,2024-02-15 13:06:21,,CARD,13,230.86,18.24,2.74,246.36,2024-02-15 13:06:21
3739,TXN-003739,1,2025-03-13 19:31:02,,CARD,13,260.66,20.85,0.0,281.51,2025-03-13 19:31:02
3740,TXN-003740,1,2024-02-01 15:06:10,165,CARD,12,166.71,13.32,0.08,179.95,2024-02-01 15:06:10
3741,TXN-003741,1,2025-03-03 10:34:12,,CARD,15,361.79,28.23,8.85,381.17,2025-03-03 10:34:12
3742,TXN-003742,1,2024-02-03 20:13:46,,CARD,11,171.49,13.15,6.96,177.68,2024-02-03 20:13:46
3743,TXN-003743,1,2025-03-05 13:16:15,,EWALLET,9,190.76,15.26,0.0,206.02,2025-03-05 13:16:15
3744,TXN-003744,1,2025-01-21 17:16:32,154,CARD,14,316.84,25.18,2.2,339.82,2025-01-21 17:16:32
3745,TXN-003745,1,2025-03-20 16:46:07,182,CARD,5,93.69,7.37,1.62,99.44,2025-03-20 16:46:07
3746,TXN-003746,1,2024-03-11 20:48:45,,CARD,11,304.86,23.78,7.59,321.05,2024-03-11 20:48:45
3747,TXN-003747,1,2025-04-20 15:46:34,173,EWALLET,17,335.23,25.63,14.93,345.93,2025-04-20 15:46:34
3748,TXN-003748,1,2024-02-03 16:59:52,496,EWALLET,13,325.86,24.93,14.3,336.49,2024-02-03 16:59:52
3749,TXN-003749,1,2024-07-31 16:26:25,,CARD,14,258.63,20.56,1.62,277.57,2024-07-31 16:26:25
3750,TXN-003750,1,2024-07-11 22:33:30,,CASH,9,330.98,26.38,1.2,356.16,2024-07-11 22:33:30
3751,TXN-003751,1,2024-04-26 14:57:19,,CARD,4,130.69,10.3,1.99,139.0,2024-04-26 14:57:19
3752,TXN-003752,1,2024-12-20 09:33:01,468,CARD,10,228.84,17.91,4.92,241.83,2024-12-20 09:33:01
3753,TXN-003753,1,2025-03-23 14:29:14,265,CARD,7,194.13,14.91,7.69,201.35,2025-03-23 14:29:14
3754,TXN-003754,1,2025-05-25 16:13:52,489,CARD,12,252.4,19.89,3.72,268.57,2025-05-25 16:13:52
3755,TXN-003755,1,2024-10-29 17:50:22,,CARD,6,23.13,1.85,0.0,24.98,2024-10-29 17:50:22
3756,TXN-003756,1,2024-07-26 15:33:12,,CARD,14,300.18,24.01,0.0,324.19,2024-07-26 15:33:12
3757,TXN-003757,1,2024-07-04 18:55:12,,EWALLET,14,292.36,23.34,0.78,314.92,2024-07-04 18:55:12
3758,TXN-003758,1,2024-07-11 13:47:38,10,CARD,10,100.86,7.94,1.68,107.12,2024-07-11 13:47:38
3759,TXN-003759,1,2025-01-05 16:45:25,426,CASH,19,620.22,46.27,41.91,624.58,2025-01-05 16:45:25
3760,TXN-003760,1,2024-10-13 17:43:36,,CARD,16,424.87,31.39,32.63,423.63,2024-10-13 17:43:36
3761,TXN-003761,1,2025-05-07 13:40:38,323,EWALLET,12,204.92,16.3,1.02,220.2,2025-05-07 13:40:38
3762,TXN-003762,1,2024-08-08 20:31:11,299,CARD,13,282.91,22.49,1.62,303.78,2024-08-08 20:31:11
3763,TXN-003763,1,2024-08-18 19:15:32,343,CARD,18,400.03,29.89,26.55,403.37,2024-08-18 19:15:32
3764,TXN-003764,1,2024-05-15 22:32:12,,EWALLET,11,139.29,11.1,0.64,149.75,2024-05-15 22:32:12
3765,TXN-003765,1,2024-10-03 19:37:44,,CARD,7,146.32,11.69,0.25,157.76,2024-10-03 19:37:44
3766,TXN-003766,1,2024-03-15 11:30:09,,CASH,9,234.98,18.67,1.55,252.1,2024-03-15 11:30:09
3767,TXN-003767,1,2025-01-28 17:06:48,,EWALLET,15,334.7,26.71,0.9,360.51,2025-01-28 17:06:48
3768,TXN-003768,1,2025-05-09 17:29:41,,CARD,7,94.5,7.37,2.34,99.53,2025-05-09 17:29:41
3769,TXN-003769,1,2024-02-02 15:32:42,,CARD,9,198.45,15.74,1.77,212.42,2024-02-02 15:32:42
3770,TXN-003770,1,2024-11-09 13:21:55,341,CARD,17,259.34,19.66,13.65,265.35,2024-11-09 13:21:55
3771,TXN-003771,1,2024-01-27 11:04:49,383,CARD,19,555.82,43.59,11.04,588.37,2024-01-27 11:04:49
3772,TXN-003772,1,2024-06-10 18:22:57,397,EWALLET,11,272.43,21.24,6.97,286.7,2024-06-10 18:22:57
3773,TXN-003773,1,2025-04-27 11:56:46,,EWALLET,6,95.21,6.78,10.43,91.56,2025-04-27 11:56:46
3774,TXN-003774,1,2025-04-14 13:02:39,,CARD,3,38.66,3.09,0.0,41.75,2025-04-14 13:02:39
3775,TXN-003775,1,2025-05-23 12:01:27,,CASH,12,178.69,14.03,3.36,189.36,2025-05-23 12:01:27
3776,TXN-003776,1,2024-03-02 15:30:16,,CARD,13,280.94,21.98,6.42,296.5,2024-03-02 15:30:16
3777,TXN-003777,1,2024-10-12 19:57:27,,CARD,14,328.82,23.58,33.96,318.44,2024-10-12 19:57:27
3778,TXN-003778,1,2024-10-09 12:51:07,,CARD,8,207.65,16.09,6.6,217.14,2024-10-09 12:51:07
3779,TXN-003779,1,2024-07-27 17:51:38,,CARD,14,382.68,28.08,31.53,379.23,2024-07-27 17:51:38
3780,TXN-003780,1,2025-02-19 21:03:16,,CARD,13,216.99,17.15,2.61,231.53,2025-02-19 21:03:16
3781,TXN-003781,1,2024-04-02 11:59:38,,EWALLET,8,185.7,14.73,1.52,198.91,2024-04-02 11:59:38
3782,TXN-003782,1,2024-11-23 13:48:56,149,CASH,6,134.74,10.58,2.61,142.71,2024-11-23 13:48:56
3783,TXN-003783,1,2024-06-16 09:43:33,148,CARD,10,229.77,17.53,10.62,236.68,2024-06-16 09:43:33
3784,TXN-003784,1,2025-03-19 15:54:42,45,EWALLET,4,69.68,5.58,0.0,75.26,2025-03-19 15:54:42
3785,TXN-003785,1,2024-09-17 10:03:53,457,CARD,11,252.62,19.93,3.52,269.03,2024-09-17 10:03:53
3786,TXN-003786,1,2025-05-12 08:51:49,439,CARD,6,124.3,9.95,0.0,134.25,2025-05-12 08:51:49
3787,TXN-003787,1,2024-06-11 15:13:10,,EWALLET,4,55.65,4.29,2.0,57.94,2024-06-11 15:13:10
3788,TXN-003788,1,2024-08-18 21:52:07,340,CARD,17,254.17,19.88,5.6,268.45,2024-08-18 21:52:07
3789,TXN-003789,1,2024-08-12 12:02:03,399,CARD,11,126.08,9.77,4.03,131.82,2024-08-12 12:02:03
3790,TXN-003790,1,2024-08-15 08:32:46,281,CARD,5,158.15,12.66,0.0,170.81,2024-08-15 08:32:46
3791,TXN-003791,1,2025-03-13 18:43:56,,CARD,6,110.26,8.7,1.54,117.42,2025-03-13 18:43:56
3792,TXN-003792,1,2025-03-18 22:57:07,,CARD,11,190.97,15.26,0.16,206.07,2025-03-18 22:57:07
3793,TXN-003793,1,2024-12-14 22:15:18,227,CASH,14,283.0,22.33,3.75,301.58,2024-12-14 22:15:18
3794,TXN-003794,1,2024-12-21 12:25:43,,CARD,14,352.26,27.78,5.14,374.9,2024-12-21 12:25:43
3795,TXN-003795,1,2024-01-23 14:12:45,28,EWALLET,12,254.52,20.04,3.91,270.65,2024-01-23 14:12:45
3796,TXN-003796,1,2025-03-24 10:22:05,461,CARD,14,289.74,22.74,5.44,307.04,2025-03-24 10:22:05
3797,TXN-003797,1,2024-11-08 12:38:48,366,EWALLET,8,89.41,7.15,0.0,96.56,2024-11-08 12:38:48
3798,TXN-003798,1,2024-07-08 10:23:53,117,CASH,4,98.32,7.74,1.5,104.56,2024-07-08 10:23:53
3799,TXN-003799,1,2025-01-10 20:26:24,,CASH,10,222.76,17.8,0.15,240.41,2025-01-10 20:26:24
3800,TXN-003800,1,2024-07-01 09:46:12,101,CARD,15,249.77,19.98,0.0,269.75,2024-07-01 09:46:12
3801,TXN-003801,1,2024-05-11 21:31:05,473,CARD,15,297.23,22.1,20.97,298.36,2024-05-11 21:31:05
3802,TXN-003802,1,2025-01-03 08:26:20,,CARD,16,413.09,32.89,2.18,443.8,2025-01-03 08:26:20
3803,TXN-003803,1,2024-11-21 15:49:20,259,CARD,6,188.98,15.12,0.0,204.1,2024-11-21 15:49:20
3804,TXN-003804,1,2024-06-29 15:50:29,127,CARD,9,84.85,6.71,1.01,90.55,2024-06-29 15:50:29
3805,TXN-003805,1,2025-03-08 11:36:19,474,CARD,10,206.19,15.01,18.5,202.7,2025-03-08 11:36:19
3806,TXN-003806,1,2024-11-01 18:26:50,,CARD,21,477.41,37.94,3.27,512.08,2024-11-01 18:26:50
3807,TXN-003807,1,2024-04-23 14:12:45,133,CARD,18,386.23,30.86,0.4,416.69,2024-04-23 14:12:45
3808,TXN-003808,1,2024-06-25 21:24:21,374,EWALLET,15,297.81,23.71,1.44,320.08,2024-06-25 21:24:21
3809,TXN-003809,1,2024-05-04 20:22:21,484,CARD,15,329.71,24.67,21.48,332.9,2024-05-04 20:22:21
3810,TXN-003810,1,2024-08-13 12:59:25,421,EWALLET,8,199.29,15.94,0.0,215.23,2024-08-13 12:59:25
3811,TXN-003811,1,2024-06-27 18:02:44,,CASH,12,193.06,15.35,1.2,207.21,2024-06-27 18:02:44
3812,TXN-003812,1,2025-03-14 18:11:13,263,CARD,3,30.51,2.43,0.09,32.85,2025-03-14 18:11:13
3813,TXN-003813,1,2025-03-14 10:23:24,115,EWALLET,16,436.63,34.64,3.56,467.71,2025-03-14 10:23:24
3814,TXN-003814,1,2024-10-15 17:09:07,115,CARD,11,99.54,7.77,2.47,104.84,2024-10-15 17:09:07
3815,TXN-003815,1,2024-10-17 10:50:25,39,EWALLET,9,79.34,6.34,0.0,85.68,2024-10-17 10:50:25
3816,TXN-003816,1,2025-05-29 16:31:20,66,CARD,13,403.1,31.94,3.93,431.11,2025-05-29 16:31:20
3817,TXN-003817,1,2024-05-14 11:12:46,,EWALLET,7,209.19,16.73,0.0,225.92,2024-05-14 11:12:46
3818,TXN-003818,1,2025-05-24 12:39:00,213,CARD,13,162.75,12.85,2.13,173.47,2025-05-24 12:39:00
3819,TXN-003819,1,2024-10-04 14:25:59,474,EWALLET,11,158.99,12.51,2.6,168.9,2024-10-04 14:25:59
3820,TXN-003820,1,2024-12-05 12:30:04,,CARD,11,229.88,18.27,1.46,246.69,2024-12-05 12:30:04
3821,TXN-003821,1,2024-01-03 11:08:04,61,EWALLET,6,29.61,2.37,0.0,31.98,2024-01-03 11:08:04
3822,TXN-003822,1,2025-01-20 11:58:37,146,EWALLET,11,287.31,22.56,5.32,304.55,2025-01-20 11:58:37
3823,TXN-003823,1,2024-06-03 09:11:28,452,CARD,12,123.34,9.79,0.94,132.19,2024-06-03 09:11:28
3824,TXN-003824,1,2024-09-03 12:57:39,18,CASH,9,177.39,14.18,0.0,191.57,2024-09-03 12:57:39
3825,TXN-003825,1,2025-01-29 16:59:31,305,CARD,17,168.36,13.41,0.81,180.96,2025-01-29 16:59:31
3826,TXN-003826,1,2025-03-30 17:42:50,300,CARD,10,114.96,9.0,2.43,121.53,2025-03-30 17:42:50
3827,TXN-003827,1,2025-04-28 12:19:31,,EWALLET,4,32.79,2.62,0.0,35.41,2025-04-28 12:19:31
3828,TXN-003828,1,2025-05-03 17:00:38,5,CARD,12,227.17,17.99,2.34,242.82,2025-05-03 17:00:38
3829,TXN-003829,1,2024-06-04 16:45:04,,CARD,10,212.41,17.0,0.0,229.41,2024-06-04 16:45:04
3830,TXN-003830,1,2025-04-15 11:18:00,,EWALLET,16,211.8,16.55,4.91,223.44,2025-04-15 11:18:00
3831,TXN-003831,1,2024-09-22 10:22:14,,CARD,9,195.69,14.63,12.76,197.56,2024-09-22 10:22:14
3832,TXN-003832,1,2025-04-29 09:21:16,,CARD,21,441.33,34.4,11.27,464.46,2025-04-29 09:21:16
3833,TXN-003833,1,2025-04-22 15:02:52,225,CARD,2,18.36,1.47,0.0,19.83,2025-04-22 15:02:52
3834,TXN-003834,1,2024-08-27 18:00:25,,CARD,6,205.06,16.41,0.0,221.47,2024-08-27 18:00:25
3835,TXN-003835,1,2024-11-14 12:29:16,401,CARD,13,322.19,25.42,4.28,343.33,2024-11-14 12:29:16
3836,TXN-003836,1,2024-02-10 16:19:02,,CARD,11,276.76,21.55,7.38,290.93,2024-02-10 16:19:02
3837,TXN-003837,1,2024-04-10 14:45:10,,EWALLET,7,165.45,13.24,0.0,178.69,2024-04-10 14:45:10
3838,TXN-003838,1,2024-02-21 13:28:12,337,CASH,15,445.09,34.7,11.2,468.59,2024-02-21 13:28:12
3839,TXN-003839,1,2024-06-09 20:36:06,,CARD,12,440.66,33.97,16.02,458.61,2024-06-09 20:36:06
3840,TXN-003840,1,2025-03-15 21:13:41,,CARD,10,143.35,11.02,5.64,148.73,2025-03-15 21:13:41
3841,TXN-003841,1,2024-03-25 17:01:30,75,CARD,16,327.4,25.7,6.19,346.91,2024-03-25 17:01:30
3842,TXN-003842,1,2025-01-13 14:26:07,264,CARD,8,75.26,5.91,1.45,79.72,2025-01-13 14:26:07
3843,TXN-003843,1,2024-02-28 18:27:23,17,CARD,10,142.86,11.43,0.0,154.29,2024-02-28 18:27:23
3844,TXN-003844,1,2025-04-18 16:43:01,374,CARD,12,144.35,11.48,0.68,155.15,2025-04-18 16:43:01
3845,TXN-003845,1,2024-09-19 15:23:09,,CASH,5,216.2,17.3,0.0,233.5,2024-09-19 15:23:09
3846,TXN-003846,1,2025-03-29 16:52:42,99,CARD,8,164.87,12.29,11.33,165.83,2025-03-29 16:52:42
3847,TXN-003847,1,2024-03-23 18:31:28,219,CASH,11,290.9,21.87,17.51,295.26,2024-03-23 18:31:28
