po_line_id,po_id,line_number,product_id,ordered_qty,received_qty,unit_cost,line_base_cost,discount_pct,tax_rate_pct,created_at,po_number,order_date,expected_delivery_date,actual_delivery_date,status,currency_code,store_id,created_by,supplier_id,supplier_name,supplier_code,product_sku,product_name,category
1327,247,1,115,97,95,1.5,145.5,2.0,8.0,2025-04-07 15:00:00,PO-00247,2025-04-07,2025-04-10,2025-04-10,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00115,GoldenLoaf Muffins,Bakery
1328,247,2,28,120,116,0.89,106.8,2.0,8.0,2025-04-07 10:00:00,PO-00247,2025-04-07,2025-04-10,2025-04-10,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
1329,247,3,63,33,32,3.97,131.01,0.0,8.0,2025-04-07 12:00:00,PO-00247,2025-04-07,2025-04-10,2025-04-10,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00063,CleanHome Trash Bags,Household
1330,247,4,88,16,15,22.5,360.0,0.0,8.0,2025-04-07 08:00:00,PO-00247,2025-04-07,2025-04-10,2025-04-10,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00088,SeaHarvest Squid Rings,Seafood
1331,248,1,137,45,43,6.52,293.4,0.0,8.0,2025-04-07 09:00:00,PO-00248,2025-04-07,2025-04-19,2025-04-18,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery
1332,248,2,38,92,88,13.79,1268.68,2.0,8.0,2025-04-07 08:00:00,PO-00248,2025-04-07,2025-04-19,2025-04-18,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00038,DailyBake Croissant,Bakery
1333,248,3,22,21,20,4.26,89.46,0.0,8.0,2025-04-07 13:00:00,PO-00248,2025-04-07,2025-04-19,2025-04-18,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00022,HarmonyCare Hand Soap,Personal Care
1334,248,4,50,116,108,2.15,249.4,0.0,8.0,2025-04-07 13:00:00,PO-00248,2025-04-07,2025-04-19,2025-04-18,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00050,GardenFresh Lettuce,Produce
1335,249,1,89,95,94,14.41,1368.95,0.0,8.0,2025-04-07 10:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00089,GardenFresh Tomatoes,Produce
1336,249,2,35,74,67,14.1,1043.4,5.0,8.0,2025-04-07 11:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
1337,249,3,20,149,137,13.22,1969.78,0.0,8.0,2025-04-07 10:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00020,FarmHouse Yogurt,Dairy
1338,249,4,139,98,93,10.43,1022.14,5.0,8.0,2025-04-07 16:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00139,MilkyWay Milk,Dairy
1339,249,5,36,156,152,16.25,2535.0,0.0,8.0,2025-04-07 13:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00036,MeadowFresh Cheese,Dairy
1340,249,6,95,70,66,3.89,272.3,2.0,8.0,2025-04-07 08:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00095,FarmHouse Yogurt,Dairy
1341,249,7,39,69,64,1.63,112.47,3.0,8.0,2025-04-07 09:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
1342,249,8,15,59,56,17.17,1013.03,0.0,8.0,2025-04-07 08:00:00,PO-00249,2025-04-07,2025-04-18,2025-04-18,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00015,CleanHome Trash Bags,Household
1343,250,1,90,50,48,12.15,607.5,0.0,8.0,2025-04-08 10:00:00,PO-00250,2025-04-08,2025-04-16,2025-04-16,RECEIVED,SGD,1,procurement.mgr,4,Golden Harvest Grocers,GOLDEN-004,SKU-00090,PrimeChoice Minced Beef,Meat
1344,250,2,6,78,72,15.26,1190.28,0.0,8.0,2025-04-08 15:00:00,PO-00250,2025-04-08,2025-04-16,2025-04-16,RECEIVED,SGD,1,procurement.mgr,4,Golden Harvest Grocers,GOLDEN-004,SKU-00006,GoldenLoaf White Bread,Bakery
1345,250,3,68,32,32,13.75,440.0,2.0,8.0,2025-04-08 08:00:00,PO-00250,2025-04-08,2025-04-16,2025-04-16,RECEIVED,SGD,1,procurement.mgr,4,Golden Harvest Grocers,GOLDEN-004,SKU-00068,PrimeChoice Chicken Breast,Meat
1346,250,4,93,66,65,4.04,266.64,3.0,8.0,2025-04-08 10:00:00,PO-00250,2025-04-08,2025-04-16,2025-04-16,RECEIVED,SGD,1,procurement.mgr,4,Golden Harvest Grocers,GOLDEN-004,SKU-00093,FrostyFoods Fish Fillets,Frozen
1347,250,5,37,38,36,25.34,962.92,0.0,8.0,2025-04-08 13:00:00,PO-00250,2025-04-08,2025-04-16,2025-04-16,RECEIVED,SGD,1,procurement.mgr,4,Golden Harvest Grocers,GOLDEN-004,SKU-00037,BlueOcean Salmon Fillet,Seafood
1348,251,1,123,28,28,23.22,650.16,0.0,8.0,2025-04-14 17:00:00,PO-00251,2025-04-14,2025-04-28,2025-04-28,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00123,PureGlow Hand Soap,Personal Care
1349,251,2,121,71,65,5.24,372.04,0.0,8.0,2025-04-14 14:00:00,PO-00251,2025-04-14,2025-04-28,2025-04-28,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00121,GardenFresh Apples,Produce
1350,251,3,99,147,134,15.15,2227.05,0.0,8.0,2025-04-14 13:00:00,PO-00251,2025-04-14,2025-04-28,2025-04-28,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00099,FarmHouse Butter,Dairy
1351,251,4,128,93,91,8.5,790.5,3.0,8.0,2025-04-14 15:00:00,PO-00251,2025-04-14,2025-04-28,2025-04-28,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00128,FarmHouse Milk,Dairy
1352,251,5,1,47,45,5.36,251.92,5.0,8.0,2025-04-14 09:00:00,PO-00251,2025-04-14,2025-04-28,2025-04-28,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00001,SparklePro Laundry Detergent,Household
1353,251,6,127,65,60,13.17,856.05,0.0,8.0,2025-04-14 14:00:00,PO-00251,2025-04-14,2025-04-28,2025-04-28,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00127,HarmonyCare Body Wash,Personal Care
1354,252,1,75,38,37,11.2,425.6,0.0,8.0,2025-04-15 17:00:00,PO-00252,2025-04-15,2025-04-22,2025-04-24,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
1355,252,2,119,68,62,2.87,195.16,2.0,8.0,2025-04-15 15:00:00,PO-00252,2025-04-15,2025-04-22,2025-04-24,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00119,FrostyFoods Frozen Peas,Frozen
1356,252,3,50,47,43,2.25,105.75,5.0,8.0,2025-04-15 14:00:00,PO-00252,2025-04-15,2025-04-22,2025-04-24,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00050,GardenFresh Lettuce,Produce
1357,252,4,137,54,50,6.62,357.48,0.0,8.0,2025-04-15 09:00:00,PO-00252,2025-04-15,2025-04-22,2025-04-24,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery
1358,252,5,11,90,85,8.97,807.3,5.0,8.0,2025-04-15 15:00:00,PO-00252,2025-04-15,2025-04-22,2025-04-24,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00011,CleanHome Paper Towels,Household
1359,253,1,51,73,69,14.23,1038.79,0.0,8.0,2025-04-15 14:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00051,GardenFresh Apples,Produce
1360,253,2,76,60,59,24.35,1461.0,0.0,8.0,2025-04-15 16:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00076,PrimeChoice Sausages,Meat
1361,253,3,44,269,266,11.32,3045.08,5.0,8.0,2025-04-15 17:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00044,CrunchyBite Potato Chips,Snacks
1362,253,4,21,49,45,28.31,1387.19,5.0,8.0,2025-04-15 13:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00021,SeaHarvest Prawns,Seafood
1363,253,5,19,32,29,6.55,209.6,0.0,8.0,2025-04-15 15:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00019,FarmHouse Butter,Dairy
1364,253,6,143,55,50,9.68,532.4,2.0,8.0,2025-04-15 12:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00143,PureGlow Toothpaste,Personal Care
1365,253,7,53,173,168,9.48,1640.04,0.0,8.0,2025-04-15 15:00:00,PO-00253,2025-04-15,2025-04-23,2025-04-24,RECEIVED,SGD,1,procurement.mgr,7,Prime Choice Meats,PRIMEC-007,SKU-00053,CitrusBurst Orange Juice,Beverages
1366,254,1,12,88,88,4.69,412.72,0.0,8.0,2025-04-15 08:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00012,PureGlow Toothpaste,Personal Care
1367,254,2,10,58,57,12.43,720.94,0.0,8.0,2025-04-15 15:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00010,DailyBake Muffins,Bakery
1368,254,3,34,232,232,8.31,1927.92,0.0,8.0,2025-04-15 13:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00034,HappySnacks Potato Chips,Snacks
1369,254,4,107,89,84,11.75,1045.75,0.0,8.0,2025-04-15 09:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00107,GardenFresh Lettuce,Produce
1370,254,5,81,85,80,19.23,1634.55,3.0,8.0,2025-04-15 17:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00081,ThirstQuench Cola,Beverages
1371,254,6,23,40,38,13.65,546.0,5.0,8.0,2025-04-15 14:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00023,FrostyFoods Frozen Peas,Frozen
1372,254,7,61,56,54,12.02,673.12,0.0,8.0,2025-04-15 09:00:00,PO-00254,2025-04-15,2025-04-24,2025-04-24,RECEIVED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00061,FrostyFoods Frozen Pizza,Frozen
1373,255,1,57,45,43,24.92,1121.4,0.0,8.0,2025-04-21 12:00:00,PO-00255,2025-04-21,2025-05-03,2025-05-05,RECEIVED,SGD,1,inventory.bot,10,Harmony Personal Care,HARMON-010,SKU-00057,CleanHome Laundry Detergent,Household
1374,255,2,120,73,67,11.21,818.33,3.0,8.0,2025-04-21 14:00:00,PO-00255,2025-04-21,2025-05-03,2025-05-05,RECEIVED,SGD,1,inventory.bot,10,Harmony Personal Care,HARMON-010,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery
1375,255,3,16,69,63,6.89,475.41,0.0,8.0,2025-04-21 13:00:00,PO-00255,2025-04-21,2025-05-03,2025-05-05,RECEIVED,SGD,1,inventory.bot,10,Harmony Personal Care,HARMON-010,SKU-00016,CitrusBurst Apple Juice,Beverages
1376,256,1,72,73,71,17.42,1271.66,2.0,8.0,2025-04-21 08:00:00,PO-00256,2025-04-21,2025-05-02,2025-05-03,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00072,FrostyFoods Frozen Peas,Frozen
1377,256,2,122,16,14,17.5,280.0,3.0,8.0,2025-04-21 17:00:00,PO-00256,2025-04-21,2025-05-02,2025-05-03,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00122,PureGlow Shampoo,Personal Care
1378,256,3,133,60,56,9.61,576.6,2.0,8.0,2025-04-21 11:00:00,PO-00256,2025-04-21,2025-05-02,2025-05-03,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
1379,256,4,26,106,106,4.28,453.68,5.0,8.0,2025-04-21 14:00:00,PO-00256,2025-04-21,2025-05-02,2025-05-03,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
1380,256,5,69,26,25,2.41,62.66,0.0,8.0,2025-04-21 14:00:00,PO-00256,2025-04-21,2025-05-02,2025-05-03,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00069,FrostyFoods Frozen Pizza,Frozen
1381,256,6,46,84,79,18.67,1568.28,0.0,8.0,2025-04-21 14:00:00,PO-00256,2025-04-21,2025-05-02,2025-05-03,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
1382,257,1,41,43,39,8.97,385.71,3.0,8.0,2025-04-22 10:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00041,SparklePro Paper Towels,Household
1383,257,2,129,47,45,16.66,783.02,0.0,8.0,2025-04-22 17:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00129,CitrusBurst Apple Juice,Beverages
1384,257,3,38,68,61,14.02,953.36,2.0,8.0,2025-04-22 13:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00038,DailyBake Croissant,Bakery
1385,257,4,98,55,51,20.62,1134.1,0.0,8.0,2025-04-22 11:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
1386,257,5,114,88,87,18.85,1658.8,2.0,8.0,2025-04-22 12:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00114,FrostyFoods Frozen Pizza,Frozen
1387,257,6,119,26,24,2.9,75.4,5.0,8.0,2025-04-22 08:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00119,FrostyFoods Frozen Peas,Frozen
1388,257,7,75,94,93,10.96,1030.24,3.0,8.0,2025-04-22 09:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
1389,257,8,144,45,41,19.34,870.3,0.0,8.0,2025-04-22 09:00:00,PO-00257,2025-04-22,2025-05-03,2025-05-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00144,MeadowFresh Yogurt,Dairy
1390,258,1,146,111,108,8.34,925.74,0.0,8.0,2025-04-22 15:00:00,PO-00258,2025-04-22,2025-04-25,2025-04-27,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00146,SnackTime Trail Mix,Snacks
1391,258,2,96,139,127,1.98,275.22,0.0,8.0,2025-04-22 17:00:00,PO-00258,2025-04-22,2025-04-25,2025-04-27,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00096,FarmHouse Yogurt,Dairy
1392,258,3,118,115,110,6.15,707.25,0.0,8.0,2025-04-22 13:00:00,PO-00258,2025-04-22,2025-04-25,2025-04-27,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00118,MeadowFresh Milk,Dairy
1393,258,4,18,99,99,5.05,499.95,0.0,8.0,2025-04-22 10:00:00,PO-00258,2025-04-22,2025-04-25,2025-04-27,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00018,MilkyWay Yogurt,Dairy
1394,258,5,121,86,84,5.28,454.08,0.0,8.0,2025-04-22 17:00:00,PO-00258,2025-04-22,2025-04-25,2025-04-27,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00121,GardenFresh Apples,Produce
1395,259,1,123,56,51,22.73,1272.88,5.0,8.0,2025-04-28 10:00:00,PO-00259,2025-04-28,2025-05-04,2025-05-05,RECEIVED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00123,PureGlow Hand Soap,Personal Care
1396,259,2,146,127,118,8.2,1041.4,0.0,8.0,2025-04-28 13:00:00,PO-00259,2025-04-28,2025-05-04,2025-05-05,RECEIVED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00146,SnackTime Trail Mix,Snacks
1397,259,3,78,52,49,24.39,1268.28,2.0,8.0,2025-04-28 16:00:00,PO-00259,2025-04-28,2025-05-04,2025-05-05,RECEIVED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00078,ButcherSelect Chicken Breast,Meat
1398,260,1,64,60,59,31.61,1896.6,5.0,8.0,2025-04-29 15:00:00,PO-00260,2025-04-29,2025-05-08,2025-05-07,SENT,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00064,SeaHarvest Salmon Fillet,Seafood
1399,260,2,40,89,86,1.86,165.54,2.0,8.0,2025-04-29 17:00:00,PO-00260,2025-04-29,2025-05-08,2025-05-07,SENT,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
1400,260,3,46,109,105,19.62,2138.58,3.0,8.0,2025-04-29 09:00:00,PO-00260,2025-04-29,2025-05-08,2025-05-07,SENT,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
1401,260,4,133,97,95,9.08,880.76,0.0,8.0,2025-04-29 17:00:00,PO-00260,2025-04-29,2025-05-08,2025-05-07,SENT,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
1402,261,1,17,18,17,9.56,172.08,0.0,8.0,2025-04-29 14:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00017,ButcherSelect Chicken Breast,Meat
1403,261,2,65,38,35,13.63,517.94,0.0,8.0,2025-04-29 11:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00065,ButcherSelect Pork Chops,Meat
1404,261,3,24,135,122,8.12,1096.2,0.0,8.0,2025-04-29 09:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00024,CoolSip Green Tea,Beverages
1405,261,4,8,16,15,8.09,129.44,0.0,8.0,2025-04-29 13:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00008,PureGlow Toothpaste,Personal Care
1406,261,5,87,47,45,1.19,55.93,0.0,8.0,2025-04-29 11:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00087,DailyBake Muffins,Bakery
1407,261,6,55,23,21,25.01,575.23,3.0,8.0,2025-04-29 11:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00055,PrimeChoice Sausages,Meat
1408,261,7,115,87,80,1.41,122.67,3.0,8.0,2025-04-29 12:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00115,GoldenLoaf Muffins,Bakery
1409,261,8,28,195,178,0.94,183.3,5.0,8.0,2025-04-29 09:00:00,PO-00261,2025-04-29,2025-05-06,2025-05-09,SENT,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
1410,262,1,71,68,62,18.97,1289.96,3.0,8.0,2025-05-05 13:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00071,ButcherSelect Pork Chops,Meat
1411,262,2,83,47,44,14.76,693.72,0.0,8.0,2025-05-05 08:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00083,SeaHarvest Prawns,Seafood
1412,262,3,130,15,15,19.49,292.35,2.0,8.0,2025-05-05 08:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00130,ButcherSelect Minced Beef,Meat
1413,262,4,148,307,293,1.67,512.69,0.0,8.0,2025-05-05 08:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00148,SnackTime Trail Mix,Snacks
1414,262,5,70,74,70,20.41,1510.34,2.0,8.0,2025-05-05 12:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00070,HappySnacks Trail Mix,Snacks
1415,262,6,138,27,25,33.23,897.21,0.0,8.0,2025-05-05 16:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00138,BlueOcean Fish Fingers,Seafood
1416,262,7,49,273,254,4.61,1258.53,2.0,8.0,2025-05-05 12:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00049,HappySnacks Potato Chips,Snacks
1417,262,8,74,156,148,6.04,942.24,0.0,8.0,2025-05-05 13:00:00,PO-00262,2025-05-05,2025-05-08,2025-05-10,CLOSED,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00074,CitrusBurst Orange Juice,Beverages
1418,263,1,26,61,56,4.28,261.08,0.0,8.0,2025-05-06 16:00:00,PO-00263,2025-05-06,2025-05-09,2025-05-09,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
1419,263,2,46,41,41,19.72,808.52,0.0,8.0,2025-05-06 08:00:00,PO-00263,2025-05-06,2025-05-09,2025-05-09,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
1420,263,3,133,34,31,9.01,306.34,0.0,8.0,2025-05-06 13:00:00,PO-00263,2025-05-06,2025-05-09,2025-05-09,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
1421,264,1,39,46,44,1.55,71.3,0.0,8.0,2025-05-12 17:00:00,PO-00264,2025-05-12,2025-05-20,2025-05-20,SENT,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
1422,264,2,35,76,76,14.14,1074.64,0.0,8.0,2025-05-12 13:00:00,PO-00264,2025-05-12,2025-05-20,2025-05-20,SENT,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
1423,264,3,126,163,159,16.85,2746.55,0.0,8.0,2025-05-12 12:00:00,PO-00264,2025-05-12,2025-05-20,2025-05-20,SENT,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00126,ThirstQuench Orange Juice,Beverages
1424,264,4,95,128,115,3.6,460.8,3.0,8.0,2025-05-12 11:00:00,PO-00264,2025-05-12,2025-05-20,2025-05-20,SENT,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00095,FarmHouse Yogurt,Dairy
1425,264,5,15,72,68,16.68,1200.96,0.0,8.0,2025-05-12 15:00:00,PO-00264,2025-05-12,2025-05-20,2025-05-20,SENT,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00015,CleanHome Trash Bags,Household
1426,264,6,20,39,38,12.61,491.79,5.0,8.0,2025-05-12 11:00:00,PO-00264,2025-05-12,2025-05-20,2025-05-20,SENT,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00020,FarmHouse Yogurt,Dairy
1427,265,1,49,239,219,4.56,1089.84,0.0,8.0,2025-05-13 11:00:00,PO-00265,2025-05-13,2025-05-24,2025-05-27,RECEIVED,SGD,1,store.manager,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00049,HappySnacks Potato Chips,Snacks
