txn_line_id,txn_id,txn_number,line_number,product_id,product_sku,product_name,category,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
19298,3890,TXN-003890,3,7,SKU-00007,CitrusBurst Orange Juice,Beverages,42.84,42.84,1,42.84,42.84,0.0,8.0,3.43,,2025-01-09 10:51:52
19299,3890,TXN-003890,4,97,SKU-00097,GreenFields Apples,Produce,5.37,5.1,1,5.37,5.1,0.27,8.0,0.41,BULK5,2025-01-09 10:51:52
19300,3891,TXN-003891,1,46,SKU-00046,ThirstQuench Apple Juice,Beverages,43.06,40.91,1,43.06,40.91,2.15,8.0,3.27,BULK5,2024-11-19 21:12:59
19301,3891,TXN-003891,2,83,SKU-00083,SeaHarvest Prawns,Seafood,19.2,18.24,2,38.4,36.48,1.92,8.0,2.92,BULK5,2024-11-19 21:12:59
19302,3891,TXN-003891,3,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,1,34.9,34.9,0.0,8.0,2.79,,2024-11-19 21:12:59
19303,3892,TXN-003892,1,131,SKU-00131,ArcticFresh Frozen Pizza,Frozen,10.99,10.99,2,21.98,21.98,0.0,8.0,1.76,,2024-09-06 16:43:01
19304,3892,TXN-003892,2,120,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery,23.58,22.4,2,47.16,44.8,2.36,8.0,3.58,BULK5,2024-09-06 16:43:01
19305,3892,TXN-003892,3,84,SKU-00084,ArcticFresh Fish Fillets,Frozen,34.15,34.15,2,68.3,68.3,0.0,8.0,5.46,,2024-09-06 16:43:01
19306,3892,TXN-003892,4,75,SKU-00075,FrostyFoods Frozen Pizza,Frozen,21.35,21.35,2,42.7,42.7,0.0,8.0,3.42,,2024-09-06 16:43:01
19307,3892,TXN-003892,5,140,SKU-00140,BlueOcean Squid Rings,Seafood,38.31,38.31,2,76.62,76.62,0.0,8.0,6.13,,2024-09-06 16:43:01
19308,3892,TXN-003892,6,23,SKU-00023,FrostyFoods Frozen Peas,Frozen,16.85,16.85,3,50.55,50.55,0.0,8.0,4.04,,2024-09-06 16:43:01
19309,3892,TXN-003892,7,42,SKU-00042,BlueOcean Prawns,Seafood,12.73,12.09,1,12.73,12.09,0.64,8.0,0.97,BULK5,2024-09-06 16:43:01
19310,3893,TXN-003893,1,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,2,42.24,42.24,0.0,8.0,3.38,,2024-11-13 17:23:33
19311,3893,TXN-003893,2,15,SKU-00015,CleanHome Trash Bags,Household,25.44,25.44,1,25.44,25.44,0.0,8.0,2.04,,2024-11-13 17:23:33
19312,3893,TXN-003893,3,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,11.4,1,11.4,11.4,0.0,8.0,0.91,,2024-11-13 17:23:33
19313,3894,TXN-003894,1,1,SKU-00001,SparklePro Laundry Detergent,Household,7.75,7.75,1,7.75,7.75,0.0,8.0,0.62,,2024-07-04 22:01:17
19314,3894,TXN-003894,2,83,SKU-00083,SeaHarvest Prawns,Seafood,19.2,19.2,1,19.2,19.2,0.0,8.0,1.54,,2024-07-04 22:01:17
19315,3894,TXN-003894,3,125,SKU-00125,GreenFields Apples,Produce,9.57,9.57,2,19.14,19.14,0.0,8.0,1.53,,2024-07-04 22:01:17
19316,3894,TXN-003894,4,92,SKU-00092,HarmonyCare Shampoo,Personal Care,4.93,4.93,2,9.86,9.86,0.0,8.0,0.79,,2024-07-04 22:01:17
19317,3894,TXN-003894,5,44,SKU-00044,CrunchyBite Potato Chips,Snacks,16.23,16.23,2,32.46,32.46,0.0,8.0,2.6,,2024-07-04 22:01:17
19318,3895,TXN-003895,1,51,SKU-00051,GardenFresh Apples,Produce,27.72,26.33,4,110.88,105.32,5.56,8.0,8.43,BULK5,2024-12-23 16:25:41
19319,3895,TXN-003895,2,37,SKU-00037,BlueOcean Salmon Fillet,Seafood,50.04,50.04,1,50.04,50.04,0.0,8.0,4.0,,2024-12-23 16:25:41
19320,3895,TXN-003895,3,143,SKU-00143,PureGlow Toothpaste,Personal Care,17.09,16.24,2,34.18,32.48,1.7,8.0,2.6,BULK5,2024-12-23 16:25:41
19321,3895,TXN-003895,4,142,SKU-00142,FarmHouse Cheese,Dairy,4.02,4.02,2,8.04,8.04,0.0,8.0,0.64,,2024-12-23 16:25:41
19322,3895,TXN-003895,5,115,SKU-00115,GoldenLoaf Muffins,Bakery,2.28,2.17,2,4.56,4.34,0.22,8.0,0.35,BULK5,2024-12-23 16:25:41
19323,3895,TXN-003895,6,99,SKU-00099,FarmHouse Butter,Dairy,32.85,32.85,3,98.55,98.55,0.0,8.0,7.88,,2024-12-23 16:25:41
19324,3895,TXN-003895,7,91,SKU-00091,PrimeChoice Chicken Breast,Meat,28.49,28.49,1,28.49,28.49,0.0,8.0,2.28,,2024-12-23 16:25:41
19325,3896,TXN-003896,1,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.26,3,17.55,15.78,1.77,8.0,1.26,PROMO10,2025-02-01 15:31:46
19326,3896,TXN-003896,2,97,SKU-00097,GreenFields Apples,Produce,5.37,5.37,2,10.74,10.74,0.0,8.0,0.86,,2025-02-01 15:31:46
19327,3896,TXN-003896,3,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,1,16.74,16.74,0.0,8.0,1.34,,2025-02-01 15:31:46
19328,3896,TXN-003896,4,51,SKU-00051,GardenFresh Apples,Produce,27.72,27.72,1,27.72,27.72,0.0,8.0,2.22,,2025-02-01 15:31:46
19329,3896,TXN-003896,5,23,SKU-00023,FrostyFoods Frozen Peas,Frozen,16.85,16.85,3,50.55,50.55,0.0,8.0,4.04,,2025-02-01 15:31:46
19330,3897,TXN-003897,1,75,SKU-00075,FrostyFoods Frozen Pizza,Frozen,21.35,20.28,1,21.35,20.28,1.07,8.0,1.62,BULK5,2025-03-31 17:10:19
19331,3897,TXN-003897,2,140,SKU-00140,BlueOcean Squid Rings,Seafood,38.31,38.31,1,38.31,38.31,0.0,8.0,3.06,,2025-03-31 17:10:19
19332,3897,TXN-003897,3,94,SKU-00094,PureGlow Toothpaste,Personal Care,26.41,26.41,2,52.82,52.82,0.0,8.0,4.23,,2025-03-31 17:10:19
19333,3897,TXN-003897,4,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,11.4,2,22.8,22.8,0.0,8.0,1.82,,2025-03-31 17:10:19
19334,3897,TXN-003897,5,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,4.51,2,9.02,9.02,0.0,8.0,0.72,,2025-03-31 17:10:19
19335,3897,TXN-003897,6,135,SKU-00135,CoolSip Orange Juice,Beverages,15.99,15.99,1,15.99,15.99,0.0,8.0,1.28,,2025-03-31 17:10:19
19336,3897,TXN-003897,7,141,SKU-00141,HappySnacks Potato Chips,Snacks,33.49,33.49,3,100.47,100.47,0.0,8.0,8.04,,2025-03-31 17:10:19
19337,3898,TXN-003898,1,84,SKU-00084,ArcticFresh Fish Fillets,Frozen,34.15,34.15,1,34.15,34.15,0.0,8.0,2.73,,2024-11-08 12:57:11
19338,3898,TXN-003898,2,107,SKU-00107,GardenFresh Lettuce,Produce,16.85,16.85,1,16.85,16.85,0.0,8.0,1.35,,2024-11-08 12:57:11
19339,3899,TXN-003899,1,91,SKU-00091,PrimeChoice Chicken Breast,Meat,28.49,28.49,2,56.98,56.98,0.0,8.0,4.56,,2025-01-22 16:19:10
19340,3899,TXN-003899,2,132,SKU-00132,FarmHouse Milk,Dairy,27.3,27.3,3,81.9,81.9,0.0,8.0,6.55,,2025-01-22 16:19:10
19341,3899,TXN-003899,3,62,SKU-00062,SparklePro Trash Bags,Household,4.42,4.2,2,8.84,8.4,0.44,8.0,0.67,BULK5,2025-01-22 16:19:10
19342,3899,TXN-003899,4,66,SKU-00066,CleanHome Trash Bags,Household,24.92,24.92,2,49.84,49.84,0.0,8.0,3.99,,2025-01-22 16:19:10
19343,3899,TXN-003899,5,53,SKU-00053,CitrusBurst Orange Juice,Beverages,18.99,18.04,4,75.96,72.16,3.8,8.0,5.77,BULK5,2025-01-22 16:19:10
19344,3899,TXN-003899,6,97,SKU-00097,GreenFields Apples,Produce,5.37,5.37,1,5.37,5.37,0.0,8.0,0.43,,2025-01-22 16:19:10
19345,3900,TXN-003900,1,27,SKU-00027,GoldenLoaf Muffins,Bakery,39.81,39.81,1,39.81,39.81,0.0,8.0,3.18,,2025-03-18 14:33:26
19346,3900,TXN-003900,2,32,SKU-00032,GoldenLoaf Croissant,Bakery,44.22,44.22,3,132.66,132.66,0.0,8.0,10.61,,2025-03-18 14:33:26
19347,3901,TXN-003901,1,100,SKU-00100,SnackTime Biscuits,Snacks,29.48,29.48,2,58.96,58.96,0.0,8.0,4.72,,2024-12-13 16:36:34
19348,3901,TXN-003901,2,129,SKU-00129,CitrusBurst Apple Juice,Beverages,30.45,28.93,1,30.45,28.93,1.52,8.0,2.31,BULK5,2024-12-13 16:36:34
19349,3901,TXN-003901,3,108,SKU-00108,SeaHarvest Prawns,Seafood,53.8,53.8,1,53.8,53.8,0.0,8.0,4.3,,2024-12-13 16:36:34
19350,3901,TXN-003901,4,120,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery,23.58,23.58,3,70.74,70.74,0.0,8.0,5.66,,2024-12-13 16:36:34
19351,3901,TXN-003901,5,109,SKU-00109,PrimeChoice Pork Chops,Meat,61.9,61.9,1,61.9,61.9,0.0,8.0,4.95,,2024-12-13 16:36:34
19352,3902,TXN-003902,1,86,SKU-00086,HarmonyCare Toothpaste,Personal Care,6.05,6.05,1,6.05,6.05,0.0,8.0,0.48,,2025-03-20 12:57:26
19353,3902,TXN-003902,2,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,2,42.24,42.24,0.0,8.0,3.38,,2025-03-20 12:57:26
19354,3902,TXN-003902,3,77,SKU-00077,GreenFields Bananas,Produce,14.99,14.99,2,29.98,29.98,0.0,8.0,2.4,,2025-03-20 12:57:26
19355,3902,TXN-003902,4,48,SKU-00048,SparklePro Laundry Detergent,Household,20.57,20.57,2,41.14,41.14,0.0,8.0,3.29,,2025-03-20 12:57:26
19356,3902,TXN-003902,5,127,SKU-00127,HarmonyCare Body Wash,Personal Care,18.2,17.29,2,36.4,34.58,1.82,8.0,2.77,BULK5,2025-03-20 12:57:26
19357,3902,TXN-003902,6,6,SKU-00006,GoldenLoaf White Bread,Bakery,26.17,26.17,2,52.34,52.34,0.0,8.0,4.19,,2025-03-20 12:57:26
19358,3902,TXN-003902,7,27,SKU-00027,GoldenLoaf Muffins,Bakery,39.81,39.81,3,119.43,119.43,0.0,8.0,9.55,,2025-03-20 12:57:26
19359,3903,TXN-003903,1,62,SKU-00062,SparklePro Trash Bags,Household,4.42,4.42,1,4.42,4.42,0.0,8.0,0.35,,2024-02-12 17:14:52
19360,3903,TXN-003903,2,96,SKU-00096,FarmHouse Yogurt,Dairy,4.82,4.82,3,14.46,14.46,0.0,8.0,1.16,,2024-02-12 17:14:52
19361,3903,TXN-003903,3,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.85,2,11.7,11.7,0.0,8.0,0.94,,2024-02-12 17:14:52
19362,3904,TXN-003904,1,99,SKU-00099,FarmHouse Butter,Dairy,32.85,32.85,3,98.55,98.55,0.0,8.0,7.88,,2025-03-03 22:56:53
19363,3904,TXN-003904,2,126,SKU-00126,ThirstQuench Orange Juice,Beverages,25.36,25.36,1,25.36,25.36,0.0,8.0,2.03,,2025-03-03 22:56:53
19364,3904,TXN-003904,3,63,SKU-00063,CleanHome Trash Bags,Household,7.17,6.81,2,14.34,13.62,0.72,8.0,1.09,BULK5,2025-03-03 22:56:53
19365,3904,TXN-003904,4,74,SKU-00074,CitrusBurst Orange Juice,Beverages,7.31,7.31,3,21.93,21.93,0.0,8.0,1.75,,2025-03-03 22:56:53
19366,3904,TXN-003904,5,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,4.51,2,9.02,9.02,0.0,8.0,0.72,,2025-03-03 22:56:53
19367,3904,TXN-003904,6,35,SKU-00035,PureGlow Hand Soap,Personal Care,31.36,31.36,1,31.36,31.36,0.0,8.0,2.51,,2025-03-03 22:56:53
19368,3905,TXN-003905,1,138,SKU-00138,BlueOcean Fish Fingers,Seafood,71.21,71.21,2,142.42,142.42,0.0,8.0,11.39,,2025-03-18 11:24:26
19369,3905,TXN-003905,2,43,SKU-00043,SeaHarvest Salmon Fillet,Seafood,64.95,64.95,2,129.9,129.9,0.0,8.0,10.39,,2025-03-18 11:24:26
19370,3905,TXN-003905,3,85,SKU-00085,PureGlow Body Wash,Personal Care,29.36,29.36,1,29.36,29.36,0.0,8.0,2.35,,2025-03-18 11:24:26
19371,3906,TXN-003906,1,98,SKU-00098,MeadowFresh Yogurt,Dairy,28.67,28.67,1,28.67,28.67,0.0,8.0,2.29,,2024-12-14 18:28:18
19372,3906,TXN-003906,2,24,SKU-00024,CoolSip Green Tea,Beverages,19.13,19.13,6,114.78,114.78,0.0,8.0,9.18,,2024-12-14 18:28:18
19373,3906,TXN-003906,3,44,SKU-00044,CrunchyBite Potato Chips,Snacks,16.23,16.23,1,16.23,16.23,0.0,8.0,1.3,,2024-12-14 18:28:18
19374,3906,TXN-003906,4,145,SKU-00145,GreenFields Tomatoes,Produce,1.24,1.24,3,3.72,3.72,0.0,8.0,0.3,,2024-12-14 18:28:18
19375,3906,TXN-003906,5,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,27.28,2,54.56,54.56,0.0,8.0,4.36,,2024-12-14 18:28:18
19376,3906,TXN-003906,6,21,SKU-00021,SeaHarvest Prawns,Seafood,41.36,41.36,2,82.72,82.72,0.0,8.0,6.62,,2024-12-14 18:28:18
19377,3906,TXN-003906,7,8,SKU-00008,PureGlow Toothpaste,Personal Care,18.08,18.08,1,18.08,18.08,0.0,8.0,1.45,,2024-12-14 18:28:18
19378,3906,TXN-003906,8,89,SKU-00089,GardenFresh Tomatoes,Produce,25.96,25.96,2,51.92,51.92,0.0,8.0,4.15,,2024-12-14 18:28:18
19379,3907,TXN-003907,1,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,3,50.22,50.22,0.0,8.0,4.02,,2024-08-19 16:45:11
19380,3907,TXN-003907,2,124,SKU-00124,SparklePro Dishwashing Liquid,Household,41.98,41.98,1,41.98,41.98,0.0,8.0,3.36,,2024-08-19 16:45:11
19381,3907,TXN-003907,3,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.85,1,5.85,5.85,0.0,8.0,0.47,,2024-08-19 16:45:11
19382,3907,TXN-003907,4,81,SKU-00081,ThirstQuench Cola,Beverages,37.45,35.58,2,74.9,71.16,3.74,8.0,5.69,BULK5,2024-08-19 16:45:11
19383,3908,TXN-003908,1,24,SKU-00024,CoolSip Green Tea,Beverages,19.13,19.13,3,57.39,57.39,0.0,8.0,4.59,,2024-08-01 14:47:39
19384,3908,TXN-003908,2,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.25,1,1.25,1.25,0.0,8.0,0.1,,2024-08-01 14:47:39
19385,3909,TXN-003909,1,8,SKU-00008,PureGlow Toothpaste,Personal Care,18.08,18.08,1,18.08,18.08,0.0,8.0,1.45,,2024-08-18 13:24:11
19386,3909,TXN-003909,2,142,SKU-00142,FarmHouse Cheese,Dairy,4.02,4.02,3,12.06,12.06,0.0,8.0,0.96,,2024-08-18 13:24:11
19387,3909,TXN-003909,3,106,SKU-00106,ThirstQuench Green Tea,Beverages,5.43,4.89,1,5.43,4.89,0.54,8.0,0.39,PROMO10,2024-08-18 13:24:11
19388,3909,TXN-003909,4,137,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery,14.84,14.84,2,29.68,29.68,0.0,8.0,2.37,,2024-08-18 13:24:11
19389,3910,TXN-003910,1,73,SKU-00073,SeaHarvest Fish Fingers,Seafood,16.74,16.74,1,16.74,16.74,0.0,8.0,1.34,,2024-06-26 19:17:53
19390,3910,TXN-003910,2,20,SKU-00020,FarmHouse Yogurt,Dairy,26.18,26.18,2,52.36,52.36,0.0,8.0,4.19,,2024-06-26 19:17:53
19391,3910,TXN-003910,3,130,SKU-00130,ButcherSelect Minced Beef,Meat,41.12,41.12,1,41.12,41.12,0.0,8.0,3.29,,2024-06-26 19:17:53
19392,3911,TXN-003911,1,38,SKU-00038,DailyBake Croissant,Bakery,21.83,20.74,3,65.49,62.22,3.27,8.0,4.98,BULK5,2025-04-17 09:38:54
19393,3911,TXN-003911,2,54,SKU-00054,ButcherSelect Chicken Breast,Meat,33.21,33.21,1,33.21,33.21,0.0,8.0,2.66,,2025-04-17 09:38:54
19394,3911,TXN-003911,3,9,SKU-00009,PrimeChoice Pork Chops,Meat,29.63,29.63,2,59.26,59.26,0.0,8.0,4.74,,2025-04-17 09:38:54
19395,3911,TXN-003911,4,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,1,34.9,34.9,0.0,8.0,2.79,,2025-04-17 09:38:54
19396,3911,TXN-003911,5,99,SKU-00099,FarmHouse Butter,Dairy,32.85,32.85,1,32.85,32.85,0.0,8.0,2.63,,2025-04-17 09:38:54
19397,3911,TXN-003911,6,147,SKU-00147,ThirstQuench Orange Juice,Beverages,11.76,11.76,4,47.04,47.04,0.0,8.0,3.76,,2025-04-17 09:38:54
19398,3911,TXN-003911,7,82,SKU-00082,CrunchyBite Trail Mix,Snacks,3.36,3.36,3,10.08,10.08,0.0,8.0,0.81,,2025-04-17 09:38:54
19399,3912,TXN-003912,1,92,SKU-00092,HarmonyCare Shampoo,Personal Care,4.93,4.93,1,4.93,4.93,0.0,8.0,0.39,,2025-01-04 10:44:31
19400,3912,TXN-003912,2,98,SKU-00098,MeadowFresh Yogurt,Dairy,28.67,28.67,3,86.01,86.01,0.0,8.0,6.88,,2025-01-04 10:44:31
19401,3912,TXN-003912,3,22,SKU-00022,HarmonyCare Hand Soap,Personal Care,8.99,8.99,1,8.99,8.99,0.0,8.0,0.72,,2025-01-04 10:44:31
19402,3912,TXN-003912,4,135,SKU-00135,CoolSip Orange Juice,Beverages,15.99,15.99,1,15.99,15.99,0.0,8.0,1.28,,2025-01-04 10:44:31
19403,3912,TXN-003912,5,25,SKU-00025,PrimeChoice Minced Beef,Meat,16.72,16.72,2,33.44,33.44,0.0,8.0,2.68,,2025-01-04 10:44:31
19404,3912,TXN-003912,6,57,SKU-00057,CleanHome Laundry Detergent,Household,31.56,31.56,1,31.56,31.56,0.0,8.0,2.52,,2025-01-04 10:44:31
19405,3912,TXN-003912,7,91,SKU-00091,PrimeChoice Chicken Breast,Meat,28.49,27.07,1,28.49,27.07,1.42,8.0,2.17,WEEKEND5,2025-01-04 10:44:31
19406,3912,TXN-003912,8,53,SKU-00053,CitrusBurst Orange Juice,Beverages,18.99,18.99,2,37.98,37.98,0.0,8.0,3.04,,2025-01-04 10:44:31
19407,3912,TXN-003912,9,52,SKU-00052,SnackTime Potato Chips,Snacks,32.98,32.98,2,65.96,65.96,0.0,8.0,5.28,,2025-01-04 10:44:31
19408,3913,TXN-003913,1,148,SKU-00148,SnackTime Trail Mix,Snacks,2.22,2.22,4,8.88,8.88,0.0,8.0,0.71,,2024-05-07 21:52:07
19409,3913,TXN-003913,2,52,SKU-00052,SnackTime Potato Chips,Snacks,32.98,32.98,1,32.98,32.98,0.0,8.0,2.64,,2024-05-07 21:52:07
19410,3913,TXN-003913,3,131,SKU-00131,ArcticFresh Frozen Pizza,Frozen,10.99,10.99,1,10.99,10.99,0.0,8.0,0.88,,2024-05-07 21:52:07
19411,3913,TXN-003913,4,41,SKU-00041,SparklePro Paper Towels,Household,20.31,20.31,2,40.62,40.62,0.0,8.0,3.25,,2024-05-07 21:52:07
19412,3913,TXN-003913,5,146,SKU-00146,SnackTime Trail Mix,Snacks,11.07,11.07,4,44.28,44.28,0.0,8.0,3.54,,2024-05-07 21:52:07
19413,3913,TXN-003913,6,137,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery,14.84,14.84,2,29.68,29.68,0.0,8.0,2.37,,2024-05-07 21:52:07
19414,3914,TXN-003914,1,124,SKU-00124,SparklePro Dishwashing Liquid,Household,41.98,41.98,1,41.98,41.98,0.0,8.0,3.36,,2024-05-02 15:00:12
19415,3914,TXN-003914,2,57,SKU-00057,CleanHome Laundry Detergent,Household,31.56,31.56,2,63.12,63.12,0.0,8.0,5.05,,2024-05-02 15:00:12
19416,3914,TXN-003914,3,63,SKU-00063,CleanHome Trash Bags,Household,7.17,7.17,1,7.17,7.17,0.0,8.0,0.57,,2024-05-02 15:00:12
19417,3914,TXN-003914,4,142,SKU-00142,FarmHouse Cheese,Dairy,4.02,4.02,3,12.06,12.06,0.0,8.0,0.96,,2024-05-02 15:00:12
19418,3914,TXN-003914,5,45,SKU-00045,HappySnacks Potato Chips,Snacks,2.39,2.39,2,4.78,4.78,0.0,8.0,0.38,,2024-05-02 15:00:12
19419,3914,TXN-003914,6,68,SKU-00068,PrimeChoice Chicken Breast,Meat,17.85,17.85,2,35.7,35.7,0.0,8.0,2.86,,2024-05-02 15:00:12
19420,3915,TXN-003915,1,103,SKU-00103,ArcticFresh Frozen Pizza,Frozen,31.2,29.64,2,62.4,59.28,3.12,8.0,4.74,BULK5,2024-02-05 15:17:09
19421,3915,TXN-003915,2,21,SKU-00021,SeaHarvest Prawns,Seafood,41.36,41.36,1,41.36,41.36,0.0,8.0,3.31,,2024-02-05 15:17:09
19422,3916,TXN-003916,1,17,SKU-00017,ButcherSelect Chicken Breast,Meat,18.3,18.3,1,18.3,18.3,0.0,8.0,1.46,,2025-01-13 08:21:29
19423,3916,TXN-003916,2,79,SKU-00079,CitrusBurst Green Tea,Beverages,10.09,10.09,4,40.36,40.36,0.0,8.0,3.23,,2025-01-13 08:21:29
19424,3916,TXN-003916,3,125,SKU-00125,GreenFields Apples,Produce,9.57,9.57,2,19.14,19.14,0.0,8.0,1.53,,2025-01-13 08:21:29
19425,3916,TXN-003916,4,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,2,33.48,33.48,0.0,8.0,2.68,,2025-01-13 08:21:29
19426,3917,TXN-003917,1,34,SKU-00034,HappySnacks Potato Chips,Snacks,18.55,18.55,1,18.55,18.55,0.0,8.0,1.48,,2025-01-21 15:19:17
19427,3917,TXN-003917,2,50,SKU-00050,GardenFresh Lettuce,Produce,3.43,3.43,2,6.86,6.86,0.0,8.0,0.55,,2025-01-21 15:19:17
19428,3917,TXN-003917,3,64,SKU-00064,SeaHarvest Salmon Fillet,Seafood,48.97,48.97,3,146.91,146.91,0.0,8.0,11.75,,2025-01-21 15:19:17
19429,3917,TXN-003917,4,72,SKU-00072,FrostyFoods Frozen Peas,Frozen,34.87,34.87,1,34.87,34.87,0.0,8.0,2.79,,2025-01-21 15:19:17
19430,3917,TXN-003917,5,138,SKU-00138,BlueOcean Fish Fingers,Seafood,71.21,67.65,2,142.42,135.3,7.12,8.0,10.82,BULK5,2025-01-21 15:19:17
19431,3918,TXN-003918,1,95,SKU-00095,FarmHouse Yogurt,Dairy,6.68,6.68,3,20.04,20.04,0.0,8.0,1.6,,2024-05-29 17:38:44
19432,3918,TXN-003918,2,123,SKU-00123,PureGlow Hand Soap,Personal Care,32.48,32.48,2,64.96,64.96,0.0,8.0,5.2,,2024-05-29 17:38:44
19433,3918,TXN-003918,3,97,SKU-00097,GreenFields Apples,Produce,5.37,5.37,2,10.74,10.74,0.0,8.0,0.86,,2024-05-29 17:38:44
19434,3919,TXN-003919,1,52,SKU-00052,SnackTime Potato Chips,Snacks,32.98,32.98,4,131.92,131.92,0.0,8.0,10.55,,2024-05-20 21:19:40
19435,3919,TXN-003919,2,90,SKU-00090,PrimeChoice Minced Beef,Meat,22.17,21.06,2,44.34,42.12,2.22,8.0,3.37,BULK5,2024-05-20 21:19:40
19436,3920,TXN-003920,1,131,SKU-00131,ArcticFresh Frozen Pizza,Frozen,10.99,10.44,3,32.97,31.32,1.65,8.0,2.51,WEEKEND5,2024-06-16 16:15:39
19437,3920,TXN-003920,2,61,SKU-00061,FrostyFoods Frozen Pizza,Frozen,19.69,19.69,4,78.76,78.76,0.0,8.0,6.3,,2024-06-16 16:15:39
19438,3920,TXN-003920,3,141,SKU-00141,HappySnacks Potato Chips,Snacks,33.49,30.14,1,33.49,30.14,3.35,8.0,2.41,PROMO10,2024-06-16 16:15:39
19439,3920,TXN-003920,4,94,SKU-00094,PureGlow Toothpaste,Personal Care,26.41,26.41,1,26.41,26.41,0.0,8.0,2.11,,2024-06-16 16:15:39
19440,3920,TXN-003920,5,14,SKU-00014,CleanHome Paper Towels,Household,29.38,29.38,1,29.38,29.38,0.0,8.0,2.35,,2024-06-16 16:15:39
19441,3920,TXN-003920,6,142,SKU-00142,FarmHouse Cheese,Dairy,4.02,4.02,1,4.02,4.02,0.0,8.0,0.32,,2024-06-16 16:15:39
19442,3920,TXN-003920,7,147,SKU-00147,ThirstQuench Orange Juice,Beverages,11.76,10.58,4,47.04,42.32,4.72,8.0,3.39,PROMO10,2024-06-16 16:15:39
19443,3921,TXN-003921,1,95,SKU-00095,FarmHouse Yogurt,Dairy,6.68,6.68,1,6.68,6.68,0.0,8.0,0.53,,2025-05-19 13:17:22
19444,3921,TXN-003921,2,64,SKU-00064,SeaHarvest Salmon Fillet,Seafood,48.97,48.97,2,97.94,97.94,0.0,8.0,7.84,,2025-05-19 13:17:22
19445,3921,TXN-003921,3,25,SKU-00025,PrimeChoice Minced Beef,Meat,16.72,16.72,1,16.72,16.72,0.0,8.0,1.34,,2025-05-19 13:17:22
19446,3921,TXN-003921,4,145,SKU-00145,GreenFields Tomatoes,Produce,1.24,1.24,3,3.72,3.72,0.0,8.0,0.3,,2025-05-19 13:17:22
19447,3921,TXN-003921,5,115,SKU-00115,GoldenLoaf Muffins,Bakery,2.28,2.28,1,2.28,2.28,0.0,8.0,0.18,,2025-05-19 13:17:22
19448,3921,TXN-003921,6,3,SKU-00003,FarmHouse Yogurt,Dairy,17.16,17.16,2,34.32,34.32,0.0,8.0,2.75,,2025-05-19 13:17:22
19449,3922,TXN-003922,1,128,SKU-00128,FarmHouse Milk,Dairy,12.47,12.47,1,12.47,12.47,0.0,8.0,1.0,,2024-12-03 12:42:16
19450,3922,TXN-003922,2,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.25,1,1.25,1.25,0.0,8.0,0.1,,2024-12-03 12:42:16
19451,3922,TXN-003922,3,52,SKU-00052,SnackTime Potato Chips,Snacks,32.98,32.98,4,131.92,131.92,0.0,8.0,10.55,,2024-12-03 12:42:16
19452,3922,TXN-003922,4,16,SKU-00016,CitrusBurst Apple Juice,Beverages,9.2,8.74,1,9.2,8.74,0.46,8.0,0.7,BULK5,2024-12-03 12:42:16
19453,3923,TXN-003923,1,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,11.4,1,11.4,11.4,0.0,8.0,0.91,,2025-03-03 15:05:33
19454,3923,TXN-003923,2,14,SKU-00014,CleanHome Paper Towels,Household,29.38,29.38,1,29.38,29.38,0.0,8.0,2.35,,2025-03-03 15:05:33
19455,3923,TXN-003923,3,77,SKU-00077,GreenFields Bananas,Produce,14.99,14.99,3,44.97,44.97,0.0,8.0,3.6,,2025-03-03 15:05:33
19456,3923,TXN-003923,4,143,SKU-00143,PureGlow Toothpaste,Personal Care,17.09,17.09,1,17.09,17.09,0.0,8.0,1.37,,2025-03-03 15:05:33
19457,3923,TXN-003923,5,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.25,1,1.25,1.25,0.0,8.0,0.1,,2025-03-03 15:05:33
