sale_item_id,sale_id,product_id,line_number,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
18673,3771,149,2,4.29,3.86,3,12.87,11.58,1.29,8,0.93,PROMO10,27/1/2024 11:04
18674,3771,109,3,61.9,61.9,1,61.9,61.9,0,8,4.95,,27/1/2024 11:04
18675,3771,18,4,9.35,9.35,2,18.7,18.7,0,8,1.5,,27/1/2024 11:04
18676,3771,6,5,26.17,26.17,3,78.51,78.51,0,8,6.28,,27/1/2024 11:04
18677,3771,98,6,28.67,28.67,3,86.01,86.01,0,8,6.88,,27/1/2024 11:04
18678,3771,110,7,13.61,13.61,1,13.61,13.61,0,8,1.09,,27/1/2024 11:04
18679,3771,43,8,64.95,61.7,3,194.85,185.1,9.75,8,14.81,WEEKEND5,27/1/2024 11:04
18680,3771,59,9,9.75,9.75,1,9.75,9.75,0,8,0.78,,27/1/2024 11:04
18681,3772,34,1,18.55,17.62,4,74.2,70.48,3.72,8,5.64,BULK5,10/6/2024 18:22
18682,3772,43,2,64.95,61.7,1,64.95,61.7,3.25,8,4.94,BULK5,10/6/2024 18:22
18683,3772,70,3,27.28,27.28,3,81.84,81.84,0,8,6.55,,10/6/2024 18:22
18684,3772,136,4,12.07,12.07,2,24.14,24.14,0,8,1.93,,10/6/2024 18:22
18685,3772,132,5,27.3,27.3,1,27.3,27.3,0,8,2.18,,10/6/2024 18:22
18686,3773,94,1,26.41,26.41,1,26.41,26.41,0,8,2.11,,27/4/2025 11:56
18687,3773,1,2,7.75,6.59,1,7.75,6.59,1.16,8,0.53,MEMBER15,27/4/2025 11:56
18688,3773,148,3,2.22,1.78,1,2.22,1.78,0.44,8,0.14,FLASH20,27/4/2025 11:56
18689,3773,22,4,8.99,7.64,1,8.99,7.64,1.35,8,0.61,MEMBER15,27/4/2025 11:56
18690,3773,66,5,24.92,21.18,2,49.84,42.36,7.48,8,3.39,MEMBER15,27/4/2025 11:56
18691,3774,29,1,2.06,2.06,1,2.06,2.06,0,8,0.16,,14/4/2025 13:02
18692,3774,17,2,18.3,18.3,2,36.6,36.6,0,8,2.93,,14/4/2025 13:02
18693,3775,5,1,1.64,1.64,3,4.92,4.92,0,8,0.39,,23/5/2025 12:01
18694,3775,107,2,16.85,16.01,4,67.4,64.04,3.36,8,5.12,BULK5,23/5/2025 12:01
18695,3775,20,3,26.18,26.18,2,52.36,52.36,0,8,4.19,,23/5/2025 12:01
18696,3775,48,4,20.57,20.57,1,20.57,20.57,0,8,1.65,,23/5/2025 12:01
18697,3775,25,5,16.72,16.72,2,33.44,33.44,0,8,2.68,,23/5/2025 12:01
18698,3776,124,1,41.98,41.98,2,83.96,83.96,0,8,6.72,,2/3/2024 15:30
18699,3776,105,2,16.11,16.11,3,48.33,48.33,0,8,3.87,,2/3/2024 15:30
18700,3776,41,3,20.31,19.29,2,40.62,38.58,2.04,8,3.09,WEEKEND5,2/3/2024 15:30
18701,3776,48,4,20.57,20.57,1,20.57,20.57,0,8,1.65,,2/3/2024 15:30
18702,3776,82,5,3.36,3.19,3,10.08,9.57,0.51,8,0.77,WEEKEND5,2/3/2024 15:30
18703,3776,120,6,23.58,22.4,1,23.58,22.4,1.18,8,1.79,WEEKEND5,2/3/2024 15:30
18704,3776,108,7,53.8,51.11,1,53.8,51.11,2.69,8,4.09,WEEKEND5,2/3/2024 15:30
18705,3777,128,1,12.47,10.6,2,24.94,21.2,3.74,8,1.7,MEMBER15,12/10/2024 19:57
18706,3777,136,2,12.07,11.47,3,36.21,34.41,1.8,8,2.75,WEEKEND5,12/10/2024 19:57
18707,3777,76,3,52.38,44.52,2,104.76,89.04,15.72,8,7.12,MEMBER15,12/10/2024 19:57
18708,3777,103,4,31.2,31.2,2,62.4,62.4,0,8,4.99,,12/10/2024 19:57
18709,3777,92,5,4.93,4.93,1,4.93,4.93,0,8,0.39,,12/10/2024 19:57
18710,3777,57,6,31.56,26.83,2,63.12,53.66,9.46,8,4.29,MEMBER15,12/10/2024 19:57
18711,3777,44,7,16.23,14.61,2,32.46,29.22,3.24,8,2.34,PROMO10,12/10/2024 19:57
18712,3778,58,1,16.74,16.74,2,33.48,33.48,0,8,2.68,,9/10/2024 12:51
18713,3778,123,2,32.48,32.48,1,32.48,32.48,0,8,2.6,,9/10/2024 12:51
18714,3778,52,3,32.98,31.33,4,131.92,125.32,6.6,8,10.03,BULK5,9/10/2024 12:51
18715,3778,12,4,9.77,9.77,1,9.77,9.77,0,8,0.78,,9/10/2024 12:51
18716,3779,94,1,26.41,26.41,1,26.41,26.41,0,8,2.11,,27/7/2024 17:51
18717,3779,13,2,35.09,33.34,2,70.18,66.68,3.5,8,5.33,WEEKEND5,27/7/2024 17:51
18718,3779,18,3,9.35,9.35,3,28.05,28.05,0,8,2.24,,27/7/2024 17:51
18719,3779,78,4,52.88,50.24,2,105.76,100.48,5.28,8,8.04,WEEKEND5,27/7/2024 17:51
18720,3779,95,5,6.68,6.35,1,6.68,6.35,0.33,8,0.51,WEEKEND5,27/7/2024 17:51
18721,3779,124,6,41.98,35.68,1,41.98,35.68,6.3,8,2.85,MEMBER15,27/7/2024 17:51
18722,3779,88,7,45.96,39.07,2,91.92,78.14,13.78,8,6.25,MEMBER15,27/7/2024 17:51
18723,3779,49,8,5.85,4.68,2,11.7,9.36,2.34,8,0.75,FLASH20,27/7/2024 17:51
18724,3780,105,1,16.11,16.11,2,32.22,32.22,0,8,2.58,,19/2/2025 21:03
18725,3780,1,2,7.75,7.75,1,7.75,7.75,0,8,0.62,,19/2/2025 21:03
18726,3780,125,3,9.57,9.09,2,19.14,18.18,0.96,8,1.45,BULK5,19/2/2025 21:03
18727,3780,97,4,5.37,5.37,2,10.74,10.74,0,8,0.86,,19/2/2025 21:03
18728,3780,91,5,28.49,28.49,1,28.49,28.49,0,8,2.28,,19/2/2025 21:03
18729,3780,7,6,42.84,42.84,2,85.68,85.68,0,8,6.85,,19/2/2025 21:03
18730,3780,131,7,10.99,10.44,3,32.97,31.32,1.65,8,2.51,BULK5,19/2/2025 21:03
18731,3781,106,1,5.43,5.43,3,16.29,16.29,0,8,1.3,,2/4/2024 11:59
18732,3781,140,2,38.31,38.31,2,76.62,76.62,0,8,6.13,,2/4/2024 11:59
18733,3781,129,3,30.45,28.93,1,30.45,28.93,1.52,8,2.31,BULK5,2/4/2024 11:59
18734,3781,52,4,32.98,32.98,1,32.98,32.98,0,8,2.64,,2/4/2024 11:59
18735,3781,85,5,29.36,29.36,1,29.36,29.36,0,8,2.35,,2/4/2024 11:59
18736,3782,134,1,8.59,8.59,1,8.59,8.59,0,8,0.69,,23/11/2024 13:48
18737,3782,135,2,15.99,15.99,2,31.98,31.98,0,8,2.56,,23/11/2024 13:48
18738,3782,124,3,41.98,41.98,1,41.98,41.98,0,8,3.36,,23/11/2024 13:48
18739,3782,7,4,42.84,40.7,1,42.84,40.7,2.14,8,3.26,WEEKEND5,23/11/2024 13:48
18740,3782,18,5,9.35,8.88,1,9.35,8.88,0.47,8,0.71,WEEKEND5,23/11/2024 13:48
18741,3783,78,1,52.88,52.88,2,105.76,105.76,0,8,8.46,,16/6/2024 9:43
18742,3783,102,2,3.07,3.07,3,9.21,9.21,0,8,0.74,,16/6/2024 9:43
18743,3783,3,3,17.16,16.3,1,17.16,16.3,0.86,8,1.3,WEEKEND5,16/6/2024 9:43
18744,3783,2,4,24.41,21.97,4,97.64,87.88,9.76,8,7.03,PROMO10,16/6/2024 9:43
18745,3784,127,1,18.2,18.2,1,18.2,18.2,0,8,1.46,,19/3/2025 15:54
18746,3784,3,2,17.16,17.16,3,51.48,51.48,0,8,4.12,,19/3/2025 15:54
18747,3785,144,1,23.78,23.78,3,71.34,71.34,0,8,5.71,,17/9/2024 10:03
18748,3785,36,2,35.49,35.49,3,106.47,106.47,0,8,8.52,,17/9/2024 10:03
18749,3785,52,3,32.98,31.33,2,65.96,62.66,3.3,8,5.01,BULK5,17/9/2024 10:03
18750,3785,115,4,2.28,2.17,2,4.56,4.34,0.22,8,0.35,BULK5,17/9/2024 10:03
18751,3785,149,5,4.29,4.29,1,4.29,4.29,0,8,0.34,,17/9/2024 10:03
18752,3786,9,1,29.63,29.63,1,29.63,29.63,0,8,2.37,,12/5/2025 8:51
18753,3786,125,2,9.57,9.57,3,28.71,28.71,0,8,2.3,,12/5/2025 8:51
18754,3786,52,3,32.98,32.98,2,65.96,65.96,0,8,5.28,,12/5/2025 8:51
18755,3787,19,1,10.15,9.64,2,20.3,19.28,1.02,8,1.54,BULK5,11/6/2024 15:13
18756,3787,61,2,19.69,18.71,1,19.69,18.71,0.98,8,1.5,BULK5,11/6/2024 15:13
18757,3787,117,3,15.66,15.66,1,15.66,15.66,0,8,1.25,,11/6/2024 15:13
18758,3788,58,1,16.74,16.74,1,16.74,16.74,0,8,1.34,,18/8/2024 21:52
18759,3788,49,2,5.85,5.26,1,5.85,5.26,0.59,8,0.42,PROMO10,18/8/2024 21:52
18760,3788,101,3,24.88,24.88,1,24.88,24.88,0,8,1.99,,18/8/2024 21:52
18761,3788,50,4,3.43,3.43,4,13.72,13.72,0,8,1.1,,18/8/2024 21:52
18762,3788,74,5,7.31,7.31,1,7.31,7.31,0,8,0.58,,18/8/2024 21:52
18763,3788,148,6,2.22,2.22,3,6.66,6.66,0,8,0.53,,18/8/2024 21:52
18764,3788,20,7,26.18,26.18,3,78.54,78.54,0,8,6.28,,18/8/2024 21:52
18765,3788,141,8,33.49,31.82,3,100.47,95.46,5.01,8,7.64,WEEKEND5,18/8/2024 21:52
18766,3789,80,1,4.51,4.51,3,13.53,13.53,0,8,1.08,,12/8/2024 12:02
18767,3789,15,2,25.44,25.44,1,25.44,25.44,0,8,2.04,,12/8/2024 12:02
18768,3789,144,3,23.78,22.59,2,47.56,45.18,2.38,8,3.61,BULK5,12/8/2024 12:02
18769,3789,131,4,10.99,10.44,3,32.97,31.32,1.65,8,2.51,BULK5,12/8/2024 12:02
18770,3789,40,5,3.29,3.29,2,6.58,6.58,0,8,0.53,,12/8/2024 12:02
18771,3790,135,1,15.99,15.99,1,15.99,15.99,0,8,1.28,,15/8/2024 8:32
18772,3790,137,2,14.84,14.84,1,14.84,14.84,0,8,1.19,,15/8/2024 8:32
18773,3790,64,3,48.97,48.97,2,97.94,97.94,0,8,7.84,,15/8/2024 8:32
18774,3790,14,4,29.38,29.38,1,29.38,29.38,0,8,2.35,,15/8/2024 8:32
18775,3791,111,1,10.39,9.87,2,20.78,19.74,1.04,8,1.58,BULK5,13/3/2025 18:43
18776,3791,92,2,4.93,4.68,2,9.86,9.36,0.5,8,0.75,BULK5,13/3/2025 18:43
18777,3791,27,3,39.81,39.81,2,79.62,79.62,0,8,6.37,,13/3/2025 18:43
18778,3792,74,1,7.31,7.31,4,29.24,29.24,0,8,2.34,,18/3/2025 22:57
18779,3792,82,2,3.36,3.36,1,3.36,3.36,0,8,0.27,,18/3/2025 22:57
18780,3792,11,3,14.55,14.55,1,14.55,14.55,0,8,1.16,,18/3/2025 22:57
18781,3792,58,4,16.74,16.74,1,16.74,16.74,0,8,1.34,,18/3/2025 22:57
18782,3792,5,5,1.64,1.56,2,3.28,3.12,0.16,8,0.25,BULK5,18/3/2025 22:57
18783,3792,109,6,61.9,61.9,2,123.8,123.8,0,8,9.9,,18/3/2025 22:57
18784,3793,90,1,22.17,21.06,1,22.17,21.06,1.11,8,1.68,WEEKEND5,14/12/2024 22:15
18785,3793,111,2,10.39,10.39,1,10.39,10.39,0,8,0.83,,14/12/2024 22:15
18786,3793,70,3,27.28,27.28,2,54.56,54.56,0,8,4.36,,14/12/2024 22:15
18787,3793,15,4,25.44,25.44,2,50.88,50.88,0,8,4.07,,14/12/2024 22:15
18788,3793,75,5,21.35,21.35,2,42.7,42.7,0,8,3.42,,14/12/2024 22:15
18789,3793,44,6,16.23,16.23,4,64.92,64.92,0,8,5.19,,14/12/2024 22:15
18790,3793,9,7,29.63,28.15,1,29.63,28.15,1.48,8,2.25,WEEKEND5,14/12/2024 22:15
18791,3793,1,8,7.75,6.59,1,7.75,6.59,1.16,8,0.53,MEMBER15,14/12/2024 22:15
18792,3794,29,1,2.06,1.96,1,2.06,1.96,0.1,8,0.16,WEEKEND5,21/12/2024 12:25
18793,3794,144,2,23.78,23.78,3,71.34,71.34,0,8,5.71,,21/12/2024 12:25
18794,3794,130,3,41.12,41.12,2,82.24,82.24,0,8,6.58,,21/12/2024 12:25
18795,3794,103,4,31.2,31.2,1,31.2,31.2,0,8,2.5,,21/12/2024 12:25
18796,3794,95,5,6.68,5.68,3,20.04,17.04,3,8,1.36,MEMBER15,21/12/2024 12:25
18797,3794,76,6,52.38,52.38,2,104.76,104.76,0,8,8.38,,21/12/2024 12:25
18798,3794,41,7,20.31,19.29,2,40.62,38.58,2.04,8,3.09,WEEKEND5,21/12/2024 12:25
18799,3795,66,1,24.92,24.92,1,24.92,24.92,0,8,1.99,,23/1/2024 14:12
18800,3795,28,2,1.25,1.25,1,1.25,1.25,0,8,0.1,,23/1/2024 14:12
18801,3795,17,3,18.3,18.3,1,18.3,18.3,0,8,1.46,,23/1/2024 14:12
18802,3795,42,4,12.73,12.73,3,38.19,38.19,0,8,3.06,,23/1/2024 14:12
18803,3795,103,5,31.2,31.2,3,93.6,93.6,0,8,7.49,,23/1/2024 14:12
18804,3795,15,6,25.44,24.17,1,25.44,24.17,1.27,8,1.93,BULK5,23/1/2024 14:12
18805,3795,94,7,26.41,25.09,2,52.82,50.18,2.64,8,4.01,BULK5,23/1/2024 14:12
18806,3796,147,1,11.76,11.76,3,35.28,35.28,0,8,2.82,,24/3/2025 10:22
18807,3796,100,2,29.48,29.48,1,29.48,29.48,0,8,2.36,,24/3/2025 10:22
18808,3796,93,3,8.17,8.17,3,24.51,24.51,0,8,1.96,,24/3/2025 10:22
18809,3796,129,4,30.45,30.45,3,91.35,91.35,0,8,7.31,,24/3/2025 10:22
18810,3796,70,5,27.28,25.92,4,109.12,103.68,5.44,8,8.29,BULK5,24/3/2025 10:22
18811,3797,58,1,16.74,16.74,4,66.96,66.96,0,8,5.36,,8/11/2024 12:38
18812,3797,111,2,10.39,10.39,1,10.39,10.39,0,8,0.83,,8/11/2024 12:38
18813,3797,142,3,4.02,4.02,3,12.06,12.06,0,8,0.96,,8/11/2024 12:38
18814,3798,139,1,14.95,14.2,2,29.9,28.4,1.5,8,2.27,BULK5,8/7/2024 10:23
18815,3798,126,2,25.36,25.36,1,25.36,25.36,0,8,2.03,,8/7/2024 10:23
18816,3798,46,3,43.06,43.06,1,43.06,43.06,0,8,3.44,,8/7/2024 10:23
18817,3799,20,1,26.18,26.18,3,78.54,78.54,0,8,6.28,,10/1/2025 20:26
18818,3799,106,2,5.43,5.43,2,10.86,10.86,0,8,0.87,,10/1/2025 20:26
18819,3799,37,3,50.04,50.04,2,100.08,100.08,0,8,8.01,,10/1/2025 20:26
18820,3799,102,4,3.07,2.92,1,3.07,2.92,0.15,8,0.23,BULK5,10/1/2025 20:26
18821,3799,104,5,11.66,11.66,1,11.66,11.66,0,8,0.93,,10/1/2025 20:26
18822,3799,34,6,18.55,18.55,1,18.55,18.55,0,8,1.48,,10/1/2025 20:26
18823,3800,57,1,31.56,31.56,2,63.12,63.12,0,8,5.05,,1/7/2024 9:46
18824,3800,22,2,8.99,8.99,2,17.98,17.98,0,8,1.44,,1/7/2024 9:46
18825,3800,144,3,23.78,23.78,2,47.56,47.56,0,8,3.8,,1/7/2024 9:46
18826,3800,91,4,28.49,28.49,2,56.98,56.98,0,8,4.56,,1/7/2024 9:46
18827,3800,106,5,5.43,5.43,4,21.72,21.72,0,8,1.74,,1/7/2024 9:46
18828,3800,30,6,11.93,11.93,2,23.86,23.86,0,8,1.91,,1/7/2024 9:46
18829,3800,34,7,18.55,18.55,1,18.55,18.55,0,8,1.48,,1/7/2024 9:46
18830,3801,49,1,5.85,4.68,2,11.7,9.36,2.34,8,0.75,FLASH20,11/5/2024 21:31
18831,3801,3,2,17.16,17.16,1,17.16,17.16,0,8,1.37,,11/5/2024 21:31
18832,3801,95,3,6.68,6.68,3,20.04,20.04,0,8,1.6,,11/5/2024 21:31
18833,3801,27,4,39.81,37.82,1,39.81,37.82,1.99,8,3.03,WEEKEND5,11/5/2024 21:31
18834,3801,51,5,27.72,23.56,4,110.88,94.24,16.64,8,7.54,MEMBER15,11/5/2024 21:31
18835,3801,2,6,24.41,24.41,4,97.64,97.64,0,8,7.81,,11/5/2024 21:31
18836,3802,66,1,24.92,24.92,2,49.84,49.84,0,8,3.99,,3/1/2025 8:26
18837,3802,77,2,14.99,14.99,3,44.97,44.97,0,8,3.6,,3/1/2025 8:26
18838,3802,81,3,37.45,37.45,3,112.35,112.35,0,8,8.99,,3/1/2025 8:26
18839,3802,38,4,21.83,20.74,2,43.66,41.48,2.18,8,3.32,BULK5,3/1/2025 8:26
18840,3802,42,5,12.73,12.73,3,38.19,38.19,0,8,3.06,,3/1/2025 8:26
18841,3802,21,6,41.36,41.36,3,124.08,124.08,0,8,9.93,,3/1/2025 8:26
18842,3803,33,1,21.53,21.53,1,21.53,21.53,0,8,1.72,,21/11/2024 15:49
18843,3803,141,2,33.49,33.49,5,167.45,167.45,0,8,13.4,,21/11/2024 15:49
18844,3804,93,1,8.17,8.17,3,24.51,24.51,0,8,1.96,,29/6/2024 15:50
18845,3804,102,2,3.07,2.92,1,3.07,2.92,0.15,8,0.23,WEEKEND5,29/6/2024 15:50
18846,3804,149,3,4.29,3.86,2,8.58,7.72,0.86,8,0.62,PROMO10,29/6/2024 15:50
18847,3804,44,4,16.23,16.23,3,48.69,48.69,0,8,3.9,,29/6/2024 15:50
18848,3805,5,1,1.64,1.56,1,1.64,1.56,0.08,8,0.12,WEEKEND5,8/3/2025 11:36
18849,3805,41,2,20.31,17.26,1,20.31,17.26,3.05,8,1.38,MEMBER15,8/3/2025 11:36
18850,3805,78,3,52.88,44.95,1,52.88,44.95,7.93,8,3.6,MEMBER15,8/3/2025 11:36
18851,3805,144,4,23.78,23.78,1,23.78,23.78,0,8,1.9,,8/3/2025 11:36
18852,3805,83,5,19.2,16.32,2,38.4,32.64,5.76,8,2.61,MEMBER15,8/3/2025 11:36
18853,3805,68,6,17.85,17.85,2,35.7,35.7,0,8,2.86,,8/3/2025 11:36
18854,3805,58,7,16.74,15.9,2,33.48,31.8,1.68,8,2.54,WEEKEND5,8/3/2025 11:36
18855,3806,38,1,21.83,20.74,3,65.49,62.22,3.27,8,4.98,BULK5,1/11/2024 18:26
18856,3806,129,2,30.45,30.45,6,182.7,182.7,0,8,14.62,,1/11/2024 18:26
18857,3806,45,3,2.39,2.39,4,9.56,9.56,0,8,0.76,,1/11/2024 18:26
18858,3806,125,4,9.57,9.57,3,28.71,28.71,0,8,2.3,,1/11/2024 18:26
18859,3806,76,5,52.38,52.38,2,104.76,104.76,0,8,8.38,,1/11/2024 18:26
18860,3806,10,6,28.73,28.73,3,86.19,86.19,0,8,6.9,,1/11/2024 18:26
18861,3807,135,1,15.99,15.99,4,63.96,63.96,0,8,5.12,,23/4/2024 14:12
18862,3807,142,2,4.02,3.82,2,8.04,7.64,0.4,8,0.61,BULK5,23/4/2024 14:12
18863,3807,129,3,30.45,30.45,4,121.8,121.8,0,8,9.74,,23/4/2024 14:12
18864,3807,150,4,36.65,36.65,1,36.65,36.65,0,8,2.93,,23/4/2024 14:12
18865,3807,100,5,29.48,29.48,4,117.92,117.92,0,8,9.43,,23/4/2024 14:12
18866,3807,25,6,16.72,16.72,2,33.44,33.44,0,8,2.68,,23/4/2024 14:12
18867,3807,62,7,4.42,4.42,1,4.42,4.42,0,8,0.35,,23/4/2024 14:12
18868,3808,138,1,71.21,71.21,1,71.21,71.21,0,8,5.7,,25/6/2024 21:24
18869,3808,121,2,7.48,7.48,2,14.96,14.96,0,8,1.2,,25/6/2024 21:24
18870,3808,47,3,34.55,34.55,1,34.55,34.55,0,8,2.76,,25/6/2024 21:24
18871,3808,125,4,9.57,9.09,3,28.71,27.27,1.44,8,2.18,BULK5,25/6/2024 21:24
18872,3808,143,5,17.09,17.09,2,34.18,34.18,0,8,2.73,,25/6/2024 21:24
18873,3808,101,6,24.88,24.88,2,49.76,49.76,0,8,3.98,,25/6/2024 21:24
18874,3808,105,7,16.11,16.11,4,64.44,64.44,0,8,5.16,,25/6/2024 21:24
18875,3809,77,1,14.99,14.99,1,14.99,14.99,0,8,1.2,,4/5/2024 20:22
18876,3809,28,2,1.25,1.25,1,1.25,1.25,0,8,0.1,,4/5/2024 20:22
18877,3809,129,3,30.45,30.45,1,30.45,30.45,0,8,2.44,,4/5/2024 20:22
18878,3809,81,4,37.45,29.96,1,37.45,29.96,7.49,8,2.4,FLASH20,4/5/2024 20:22
18879,3809,56,5,11.4,10.83,4,45.6,43.32,2.28,8,3.47,WEEKEND5,4/5/2024 20:22
18880,3809,34,6,18.55,14.84,3,55.65,44.52,11.13,8,3.56,FLASH20,4/5/2024 20:22
18881,3809,32,7,44.22,44.22,3,132.66,132.66,0,8,10.61,,4/5/2024 20:22
18882,3809,104,8,11.66,11.08,1,11.66,11.08,0.58,8,0.89,WEEKEND5,4/5/2024 20:22
18883,3810,123,1,32.48,32.48,1,32.48,32.48,0,8,2.6,,13/8/2024 12:59
18884,3810,48,2,20.57,20.57,2,41.14,41.14,0,8,3.29,,13/8/2024 12:59
18885,3810,6,3,26.17,26.17,3,78.51,78.51,0,8,6.28,,13/8/2024 12:59
18886,3810,120,4,23.58,23.58,2,47.16,47.16,0,8,3.77,,13/8/2024 12:59
18887,3811,139,1,14.95,14.95,2,29.9,29.9,0,8,2.39,,27/6/2024 18:02
18888,3811,28,2,1.25,1.25,4,5,5,0,8,0.4,,27/6/2024 18:02
18889,3811,132,3,27.3,27.3,3,81.9,81.9,0,8,6.55,,27/6/2024 18:02
18890,3811,67,4,23.9,22.7,1,23.9,22.7,1.2,8,1.82,BULK5,27/6/2024 18:02
18891,3811,20,5,26.18,26.18,2,52.36,52.36,0,8,4.19,,27/6/2024 18:02
18892,3812,113,1,14.31,14.31,2,28.62,28.62,0,8,2.29,,14/3/2025 18:11
18893,3812,87,2,1.89,1.8,1,1.89,1.8,0.09,8,0.14,BULK5,14/3/2025 18:11
18894,3813,102,1,3.07,3.07,2,6.14,6.14,0,8,0.49,,14/3/2025 10:23
18895,3813,8,2,18.08,18.08,2,36.16,36.16,0,8,2.89,,14/3/2025 10:23
18896,3813,138,3,71.21,67.65,1,71.21,67.65,3.56,8,5.41,BULK5,14/3/2025 10:23
18897,3813,14,4,29.38,29.38,2,58.76,58.76,0,8,4.7,,14/3/2025 10:23
18898,3813,31,5,28.96,28.96,2,57.92,57.92,0,8,4.63,,14/3/2025 10:23
18899,3813,56,6,11.4,11.4,3,34.2,34.2,0,8,2.74,,14/3/2025 10:23
18900,3813,46,7,43.06,43.06,4,172.24,172.24,0,8,13.78,,14/3/2025 10:23
18901,3814,66,1,24.92,24.92,1,24.92,24.92,0,8,1.99,,15/10/2024 17:09
18902,3814,93,2,8.17,7.76,2,16.34,15.52,0.82,8,1.24,BULK5,15/10/2024 17:09
18903,3814,52,3,32.98,31.33,1,32.98,31.33,1.65,8,2.51,BULK5,15/10/2024 17:09
18904,3814,145,4,1.24,1.24,4,4.96,4.96,0,8,0.4,,15/10/2024 17:09
18905,3814,26,5,6.78,6.78,3,20.34,20.34,0,8,1.63,,15/10/2024 17:09
18906,3815,84,1,34.15,34.15,1,34.15,34.15,0,8,2.73,,17/10/2024 10:50
18907,3815,69,2,5.38,5.38,3,16.14,16.14,0,8,1.29,,17/10/2024 10:50
18908,3815,45,3,2.39,2.39,2,4.78,4.78,0,8,0.38,,17/10/2024 10:50
18909,3815,116,4,9.93,9.93,1,9.93,9.93,0,8,0.79,,17/10/2024 10:50
18910,3815,63,5,7.17,7.17,2,14.34,14.34,0,8,1.15,,17/10/2024 10:50
18911,3816,32,1,44.22,44.22,2,88.44,88.44,0,8,7.08,,29/5/2025 16:31
18912,3816,43,2,64.95,64.95,2,129.9,129.9,0,8,10.39,,29/5/2025 16:31
18913,3816,137,3,14.84,14.84,2,29.68,29.68,0,8,2.37,,29/5/2025 16:31
18914,3816,82,4,3.36,3.36,2,6.72,6.72,0,8,0.54,,29/5/2025 16:31
18915,3816,91,5,28.49,28.49,1,28.49,28.49,0,8,2.28,,29/5/2025 16:31
18916,3816,21,6,41.36,41.36,1,41.36,41.36,0,8,3.31,,29/5/2025 16:31
18917,3816,6,7,26.17,24.86,3,78.51,74.58,3.93,8,5.97,BULK5,29/5/2025 16:31
18918,3817,138,1,71.21,71.21,2,142.42,142.42,0,8,11.39,,14/5/2024 11:12
18919,3817,119,2,4.45,4.45,4,17.8,17.8,0,8,1.42,,14/5/2024 11:12
18920,3817,64,3,48.97,48.97,1,48.97,48.97,0,8,3.92,,14/5/2024 11:12
18921,3818,106,1,5.43,5.16,1,5.43,5.16,0.27,8,0.41,WEEKEND5,24/5/2025 12:39
18922,3818,15,2,25.44,25.44,2,50.88,50.88,0,8,4.07,,24/5/2025 12:39
18923,3818,93,3,8.17,8.17,3,24.51,24.51,0,8,1.96,,24/5/2025 12:39
18924,3818,45,4,2.39,2.15,3,7.17,6.45,0.72,8,0.52,PROMO10,24/5/2025 12:39
18925,3818,133,5,21.12,21.12,3,63.36,63.36,0,8,5.07,,24/5/2025 12:39
18926,3818,56,6,11.4,10.26,1,11.4,10.26,1.14,8,0.82,PROMO10,24/5/2025 12:39
18927,3819,77,1,14.99,14.99,1,14.99,14.99,0,8,1.2,,4/10/2024 14:25
18928,3819,89,2,25.96,24.66,2,51.92,49.32,2.6,8,3.95,BULK5,4/10/2024 14:25
18929,3819,113,3,14.31,14.31,1,14.31,14.31,0,8,1.14,,4/10/2024 14:25
18930,3819,128,4,12.47,12.47,3,37.41,37.41,0,8,2.99,,4/10/2024 14:25
18931,3819,79,5,10.09,10.09,4,40.36,40.36,0,8,3.23,,4/10/2024 14:25
18932,3820,30,1,11.93,11.93,3,35.79,35.79,0,8,2.86,,5/12/2024 12:30
18933,3820,11,2,14.55,13.82,2,29.1,27.64,1.46,8,2.21,BULK5,5/12/2024 12:30
18934,3820,134,3,8.59,8.59,1,8.59,8.59,0,8,0.69,,5/12/2024 12:30
18935,3820,100,4,29.48,29.48,1,29.48,29.48,0,8,2.36,,5/12/2024 12:30
18936,3820,4,5,34.9,34.9,1,34.9,34.9,0,8,2.79,,5/12/2024 12:30
18937,3820,32,6,44.22,44.22,1,44.22,44.22,0,8,3.54,,5/12/2024 12:30
18938,3820,67,7,23.9,23.9,2,47.8,47.8,0,8,3.82,,5/12/2024 12:30
18939,3821,45,1,2.39,2.39,3,7.17,7.17,0,8,0.57,,3/1/2024 11:08
18940,3821,121,2,7.48,7.48,3,22.44,22.44,0,8,1.8,,3/1/2024 11:08
18941,3822,86,1,6.05,5.75,1,6.05,5.75,0.3,8,0.46,BULK5,20/1/2025 11:58
18942,3822,84,2,34.15,34.15,3,102.45,102.45,0,8,8.2,,20/1/2025 11:58
18943,3822,7,3,42.84,40.7,2,85.68,81.4,4.28,8,6.51,BULK5,20/1/2025 11:58
18944,3822,6,4,26.17,26.17,3,78.51,78.51,0,8,6.28,,20/1/2025 11:58
18945,3822,74,5,7.31,6.94,2,14.62,13.88,0.74,8,1.11,BULK5,20/1/2025 11:58
18946,3823,26,1,6.78,6.78,1,6.78,6.78,0,8,0.54,,3/6/2024 9:11
18947,3823,93,2,8.17,8.17,4,32.68,32.68,0,8,2.61,,3/6/2024 9:11
18948,3823,148,3,2.22,2.22,2,4.44,4.44,0,8,0.36,,3/6/2024 9:11
